Iter,fpx,fpy,fpz,fvx,fvy,fvz
101.0,-0.2711229,154.312,-1.410413e-15,0.001333095,5.749204,-2.783239e-17
102.0,-0.2830338,158.2185,-1.410731e-15,0.001577939,5.719593,-2.752918e-17
103.0,-0.3461634,161.4693,-1.411097e-15,0.0006150584,5.682983,-2.261233e-17
104.0,-0.3656423,163.1856,-1.411432e-15,0.001217119,5.658434,-2.00609e-17
105.0,-0.2128925,167.2912,-1.411938e-15,0.000865048,5.629305,-2.271513e-17
106.0,-0.1712131,172.612,-1.412593e-15,0.0001624253,5.593997,-2.487236e-17
107.0,-0.218235,175.9825,-1.413264e-15,-0.0007578503,5.554881,-2.630987e-17
108.0,-0.07876335,177.1918,-1.413803e-15,-0.001264844,5.513336,-2.613937e-17
109.0,-0.1486141,177.2061,-1.414293e-15,-0.002038345,5.474728,-2.237673e-17
110.0,-0.2102354,176.5769,-1.414833e-15,-0.002026311,5.441108,-2.10875e-17
111.0,-0.3823029,174.6398,-1.415145e-15,-0.002334315,5.41417,-2.153282e-17
112.0,-0.300747,174.3511,-1.415461e-15,-0.002780516,5.391138,-2.203706e-17
113.0,-0.3912499,174.685,-1.415758e-15,-0.001915539,5.373909,-2.211045e-17
114.0,-0.2805157,174.9531,-1.416076e-15,-0.00137679,5.362706,-2.360054e-17
115.0,-0.239052,175.5685,-1.416372e-15,-0.001078464,5.346877,-2.183023e-17
116.0,-0.3689877,178.0944,-1.416683e-15,-0.0006741324,5.329666,-1.726501e-17
117.0,-0.1779537,183.063,-1.417084e-15,-0.001508404,5.312969,-1.536099e-17
118.0,-0.2573143,188.7678,-1.417665e-15,-0.002082528,5.292333,-1.233695e-17
119.0,-0.0466164,198.0958,-1.418296e-15,-0.001825401,5.26816,-1.578672e-17
120.0,-0.1265134,202.9584,-1.418634e-15,-0.0008737091,5.242616,-2.046876e-17
121.0,-0.2908243,208.643,-1.418844e-15,0.0007144805,5.21812,-2.426424e-17
122.0,-0.4386507,214.3158,-1.419156e-15,0.002363867,5.194505,-2.008568e-17
123.0,-0.475802,223.4102,-1.419766e-15,0.002780164,5.172217,-3.400227e-17
124.0,-0.6368158,235.8212,-1.420416e-15,0.00325517,5.156956,-2.848795e-17
125.0,-0.783223,247.0524,-1.420904e-15,0.002909243,5.141016,-3.204324e-17
126.0,-0.785835,254.3448,-1.421036e-15,0.003949635,5.128825,-3.173073e-17
127.0,-0.6909999,262.8319,-1.421109e-15,0.005046759,5.120368,-3.077054e-17
128.0,-0.7574436,271.3946,-1.421084e-15,0.005891274,5.102709,-2.569697e-17
129.0,-0.7572361,279.8423,-1.421156e-15,0.003476587,5.09672,-2.980651e-17
130.0,-1.383382,287.0493,-1.421473e-15,0.001497116,5.080349,-4.621213e-17
131.0,-0.8910011,294.0827,-1.421849e-15,0.002012703,5.087103,-4.575083e-17
132.0,-1.015948,304.5673,-1.422296e-15,0.003898059,5.054337,-2.509299e-17
133.0,-1.114985,314.288,-1.422395e-15,0.00422112,5.038008,-3.238739e-17
134.0,-0.9263667,327.8726,-1.422782e-15,0.004777629,5.009083,-2.86086e-17
135.0,-1.04578,343.066,-1.422939e-15,0.004858031,4.967336,-2.905992e-17
136.0,-0.9261497,355.4282,-1.423046e-15,0.004126388,4.919737,-3.801742e-17
137.0,-0.381893,364.2645,-1.423001e-15,0.00376418,4.868999,-3.434378e-17
138.0,-1.504336,370.0368,-1.423316e-15,0.007243449,4.82681,-4.805678e-17
139.0,-1.770733,371.3167,-1.423793e-15,0.0009083038,4.788191,-3.978215e-17
140.0,-1.773816,369.1726,-1.424286e-15,0.009617411,4.748427,-3.356888e-17
141.0,-1.49697,365.3598,-1.424602e-15,0.002069068,4.712726,-2.192702e-17
142.0,-1.622645,358.7508,-1.424664e-15,0.01276178,4.681308,-1.225848e-17
143.0,-1.563264,350.1514,-1.42464e-15,0.008412392,4.667402,-1.624461e-17
144.0,-1.658498,341.2343,-1.424657e-15,0.007447649,4.655547,-2.507075e-17
145.0,-1.718541,334.4502,-1.424748e-15,0.01254167,4.63288,-1.322808e-17
146.0,-2.158346,329.0578,-1.424807e-15,0.01011947,4.618947,-8.164038e-18
147.0,-2.087075,321.5553,-1.424953e-15,0.009504315,4.601934,-9.256168e-18
148.0,-1.767346,312.8477,-1.424961e-15,0.005903155,4.583209,-6.182192e-18
149.0,-2.268703,305.2499,-1.424942e-15,0.007900483,4.565911,-3.08323e-18
150.0,-2.600482,299.3011,-1.42507e-15,0.006606142,4.54182,3.865419e-18
151.0,-2.793994,298.8307,-1.42537e-15,0.009365983,4.529459,-2.654991e-18
152.0,-3.075204,304.3353,-1.425787e-15,0.0166017,4.509858,1.840461e-17
