,fpx,fpy,fpz,fvx,fvy,fvz
346.0,1302.674,15109.36,0.000198495,0.8069546,0.2846656,1.784659e-07
347.0,1335.441,15050.86,0.0001967599,0.8084673,0.2855337,1.792432e-07
348.0,1366.713,15006.68,0.0001950534,0.8098563,0.2863703,1.796835e-07
349.0,1400.019,14956.06,0.0001935915,0.811202,0.2870682,1.800739e-07
350.0,1424.58,14961.77,0.0001921337,0.8125368,0.2877617,1.802221e-07
351.0,1452.562,14923.8,0.0001912863,0.8136248,0.2880388,1.801952e-07
352.0,1475.392,14904.53,0.0001907893,0.8145276,0.2884062,1.800606e-07
353.0,1485.508,14946.68,0.0001904454,0.8152714,0.2884908,1.797282e-07
354.0,1500.795,14930.48,0.0001907451,0.8158483,0.2883188,1.795543e-07
355.0,1507.355,14940.53,0.000191297,0.8160713,0.2882077,1.791115e-07
356.0,1515.176,14930.27,0.0001921587,0.8162973,0.2879748,1.789833e-07
357.0,1515.771,14931.36,0.0001932604,0.816197,0.2876178,1.784274e-07
358.0,1515.654,14925.22,0.0001945242,0.8161051,0.2873663,1.781958e-07
359.0,1513.001,14918.11,0.0001958358,0.8159005,0.2871261,1.779398e-07
360.0,1509.403,14908.08,0.0001971402,0.8156899,0.2869088,1.777722e-07
361.0,1503.257,14903.14,0.0001983817,0.8154196,0.2866708,1.775495e-07
362.0,1494.968,14904.41,0.0001995396,0.8151255,0.2864359,1.773455e-07
363.0,1486.793,14899.05,0.0002006453,0.8148319,0.2862101,1.771993e-07
364.0,1474.361,14912.68,0.0002016061,0.8144313,0.2859572,1.769355e-07
365.0,1462.015,14924.14,0.0002024846,0.8140769,0.2857121,1.768038e-07
366.0,1447.132,14944.93,0.0002032432,0.8136082,0.2854484,1.765725e-07
367.0,1431.249,14972.0,0.000203881,0.8131421,0.2851926,1.764181e-07
368.0,1414.601,15003.46,0.0002043757,0.8126468,0.2849566,1.762938e-07
369.0,1398.708,15034.88,0.0002047136,0.8121746,0.2847889,1.762698e-07
370.0,1385.037,15061.93,0.0002048643,0.8117893,0.2847352,1.76379e-07
371.0,1376.699,15070.44,0.0002048216,0.8115394,0.2848219,1.766906e-07
372.0,1373.555,15065.4,0.0002045458,0.8114688,0.2850539,1.771076e-07
373.0,1376.521,15045.78,0.000204024,0.8116368,0.2854499,1.776655e-07
374.0,1386.327,15011.24,0.0002032467,0.8120937,0.2860332,1.78368e-07
375.0,1403.225,14962.15,0.0002022209,0.8128485,0.2867847,1.791762e-07
376.0,1422.958,14913.97,0.0002010093,0.8136969,0.2874859,1.797723e-07
377.0,1448.637,14855.51,0.0001997085,0.8148489,0.2883036,1.80506e-07
378.0,1477.159,14792.57,0.0001983472,0.8160137,0.2891032,1.811096e-07
379.0,1506.471,14735.36,0.0001970258,0.8172091,0.289818,1.815504e-07
380.0,1534.356,14690.93,0.0001957906,0.8183758,0.2904532,1.818535e-07
381.0,1557.957,14670.63,0.0001946923,0.8194514,0.2909651,1.819678e-07
382.0,1578.493,14664.61,0.000193808,0.8204672,0.2913877,1.820396e-07
383.0,1595.83,14666.17,0.0001931918,0.8213232,0.2916726,1.820074e-07
384.0,1615.325,14637.62,0.0001930216,0.8220216,0.2918243,1.819743e-07
385.0,1623.586,14656.59,0.0001930232,0.8224307,0.2918419,1.815877e-07
386.0,1631.4,14661.23,0.0001934114,0.8227852,0.2916308,1.813663e-07
387.0,1633.631,14670.82,0.0001941096,0.8228413,0.2913855,1.80914e-07
388.0,1634.393,14674.29,0.0001950417,0.8228211,0.2911668,1.806612e-07
389.0,1632.616,14675.44,0.0001961195,0.8226839,0.2909104,1.803813e-07
390.0,1629.724,14671.95,0.0001972682,0.8225099,0.2906723,1.801848e-07
391.0,1624.634,14670.59,0.0001984138,0.822271,0.2904316,1.799704e-07
392.0,1617.738,14672.68,0.0001995121,0.8220029,0.2902039,1.797868e-07
393.0,1609.07,14680.19,0.0002005206,0.8217176,0.2900019,1.796286e-07
394.0,1599.056,14693.23,0.00020141,0.8214346,0.289834,1.795108e-07
395.0,1587.903,14712.29,0.0002021606,0.8211604,0.2896953,1.794214e-07
396.0,1575.986,14736.66,0.0002027641,0.8208996,0.2895814,1.793622e-07
397.0,1563.725,14765.12,0.0002032201,0.820656,0.2894918,1.793329e-07
398.0,1552.247,14792.74,0.0002035347,0.8204467,0.2894412,1.793653e-07
399.0,1542.838,14814.52,0.0002037046,0.8203013,0.2894577,1.79487e-07
400.0,1536.563,14826.59,0.0002037208,0.8202407,0.2895588,1.797026e-07
401.0,1533.712,14829.61,0.0002035706,0.8202861,0.2897503,1.799886e-07
402.0,1534.751,14823.45,0.0002032486,0.82047,0.2900425,1.803539e-07
403.0,1540.379,14806.51,0.0002027546,0.8208263,0.2904496,1.80812e-07
404.0,1551.044,14777.81,0.000202093,0.8213705,0.2909704,1.813516e-07
405.0,1566.359,14739.36,0.0002012803,0.8220861,0.2915707,1.819193e-07
406.0,1582.438,14706.96,0.0002003545,0.8228075,0.292087,1.823029e-07
407.0,1607.169,14644.89,0.0001994055,0.8238559,0.2928149,1.830169e-07
408.0,1625.068,14619.24,0.0001983935,0.8246463,0.2933083,1.830991e-07
409.0,1644.756,14596.03,0.0001974576,0.8256181,0.2938358,1.834479e-07
410.0,1661.537,14587.84,0.0001965723,0.826461,0.2943155,1.836175e-07
411.0,1677.514,14584.54,0.0001958348,0.8272851,0.2946977,1.837659e-07
412.0,1690.977,14587.19,0.0001952912,0.8279919,0.2949419,1.837616e-07
413.0,1702.742,14588.53,0.0001950035,0.828563,0.2950806,1.836958e-07
414.0,1711.953,14591.01,0.0001949741,0.8289849,0.2951228,1.835538e-07
415.0,1718.639,14593.73,0.0001951938,0.8292754,0.2950879,1.83374e-07
416.0,1722.581,14597.48,0.0001956309,0.8294374,0.2949868,1.831624e-07
417.0,1723.352,14605.56,0.0001962377,0.8294856,0.294831,1.82925e-07
418.0,1721.82,14615.06,0.0001969684,0.8294585,0.2946611,1.827194e-07
419.0,1718.401,14625.41,0.0001977674,0.8293699,0.2944941,1.825427e-07
420.0,1713.502,14636.49,0.0001985877,0.829241,0.2943343,1.823942e-07
421.0,1707.688,14647.29,0.0001993888,0.8290932,0.2941931,1.822848e-07
422.0,1701.459,14657.06,0.0002001368,0.8289428,0.2940803,1.822161e-07
423.0,1695.24,14665.33,0.0002008059,0.8288038,0.2940001,1.821867e-07
424.0,1689.475,14671.04,0.0002013809,0.8286846,0.2939512,1.821946e-07
425.0,1683.941,14676.99,0.0002018442,0.8285911,0.2939316,1.822208e-07
426.0,1679.087,14682.56,0.0002021849,0.828544,0.2939561,1.822939e-07
427.0,1675.02,14688.29,0.0002023924,0.8285427,0.294021,1.824017e-07
428.0,1671.981,14693.97,0.0002024667,0.8285943,0.2941287,1.825432e-07
429.0,1670.407,14698.19,0.0002024112,0.8287067,0.2942879,1.827266e-07
430.0,1670.448,14701.77,0.000202222,0.8288981,0.2945105,1.829526e-07
431.0,1672.581,14703.48,0.0002018987,0.8291888,0.2948052,1.832351e-07
432.0,1677.413,14700.63,0.0002014503,0.8295873,0.2951683,1.835717e-07
433.0,1684.808,14694.15,0.0002008875,0.8300903,0.2955843,1.839296e-07
434.0,1694.412,14685.05,0.0002002353,0.8306795,0.2960283,1.842821e-07
435.0,1705.526,14675.52,0.0001995276,0.8313264,0.2964732,1.845998e-07
436.0,1717.104,14668.89,0.0001988024,0.8319905,0.2968904,1.848561e-07
437.0,1728.496,14667.18,0.0001980945,0.8326581,0.2972794,1.850647e-07
438.0,1738.922,14672.8,0.0001974288,0.833307,0.2976349,1.852217e-07
439.0,1748.515,14682.06,0.0001968514,0.8339142,0.2979365,1.853322e-07
440.0,1757.047,14693.29,0.0001964021,0.8344563,0.2981681,1.853809e-07
441.0,1763.984,14707.25,0.000196106,0.8349194,0.2983252,1.853644e-07
442.0,1769.305,14722.54,0.0001959769,0.8353022,0.2984195,1.853091e-07
443.0,1772.486,14740.53,0.0001960086,0.8355843,0.2984486,1.852072e-07
444.0,1773.401,14762.05,0.0001961879,0.8357808,0.2984278,1.850784e-07
445.0,1772.909,14782.21,0.0001965019,0.8359025,0.2983765,1.849605e-07
446.0,1771.089,14801.63,0.0001969161,0.8359654,0.2983084,1.848471e-07
447.0,1767.954,14821.49,0.0001973925,0.835985,0.2982314,1.847416e-07
448.0,1763.751,14841.85,0.0001978971,0.8359769,0.2981572,1.846542e-07
449.0,1758.959,14861.4,0.0001984021,0.8359535,0.2980952,1.845951e-07
450.0,1754.066,14878.85,0.0001988846,0.8359278,0.298053,1.845675e-07
451.0,1749.544,14892.98,0.0001993252,0.8359121,0.2980369,1.845745e-07
452.0,1746.114,14901.04,0.000199713,0.8359202,0.2980528,1.846251e-07
453.0,1744.068,14902.58,0.0002000352,0.8359596,0.2981,1.847097e-07
454.0,1742.646,14902.75,0.0002002736,0.836024,0.2981656,1.847933e-07
455.0,1741.664,14903.43,0.000200425,0.8361173,0.2982505,1.848861e-07
456.0,1741.036,14905.86,0.000200486,0.8362414,0.2983628,1.849936e-07
457.0,1740.944,14909.97,0.0002004552,0.8364047,0.2985106,1.851272e-07
458.0,1741.546,14915.85,0.0002003286,0.8366164,0.2986993,1.852892e-07
459.0,1742.987,14923.28,0.0002001069,0.8368821,0.2989269,1.85476e-07
460.0,1745.403,14931.74,0.0001997976,0.8372037,0.2991877,1.856807e-07
461.0,1748.777,14941.09,0.0001994138,0.837577,0.2994724,1.858918e-07
462.0,1753.08,14950.79,0.0001989758,0.8379932,0.2997695,1.861002e-07
463.0,1757.867,14962.34,0.0001985031,0.8384373,0.3000654,1.862877e-07
464.0,1762.788,14976.29,0.0001980212,0.8388923,0.3003469,1.864476e-07
465.0,1767.432,14993.47,0.0001975547,0.839341,0.3006038,1.865734e-07
466.0,1771.488,15014.12,0.0001971266,0.8397693,0.3008303,1.866651e-07
467.0,1774.838,15037.45,0.0001967579,0.8401658,0.3010228,1.867269e-07
468.0,1777.328,15062.86,0.0001964655,0.8405193,0.3011762,1.867562e-07
469.0,1778.676,15090.8,0.0001962594,0.8408232,0.301289,1.867508e-07
470.0,1778.703,15121.57,0.0001961417,0.8410764,0.301366,1.867193e-07
471.0,1777.451,15154.43,0.0001961114,0.8412799,0.3014125,1.866712e-07
472.0,1775.154,15187.96,0.000196163,0.8414398,0.3014363,1.866179e-07
473.0,1772.352,15219.16,0.0001962899,0.8415618,0.301444,1.865726e-07
474.0,1769.312,15247.07,0.0001964765,0.8416565,0.3014434,1.865365e-07
475.0,1766.015,15272.66,0.0001967002,0.841733,0.301442,1.865078e-07
476.0,1762.465,15296.88,0.0001969393,0.8418007,0.3014459,1.864897e-07
477.0,1758.825,15319.76,0.0001971762,0.8418683,0.3014603,1.864879e-07
478.0,1755.294,15341.1,0.0001973959,0.8419435,0.3014896,1.865049e-07
479.0,1752.1,15360.44,0.0001975872,0.8420323,0.3015358,1.86542e-07
480.0,1749.525,15376.76,0.0001977449,0.8421375,0.3015983,1.865988e-07
481.0,1747.7,15389.75,0.0001978657,0.8422589,0.3016746,1.866698e-07
482.0,1746.58,15400.04,0.0001979472,0.8423954,0.3017625,1.867492e-07
483.0,1746.074,15408.57,0.0001979867,0.8425481,0.3018634,1.868364e-07
484.0,1746.091,15416.31,0.0001979817,0.8427182,0.3019796,1.869319e-07
485.0,1746.522,15424.29,0.000197929,0.8429077,0.3021127,1.870354e-07
486.0,1747.163,15434.01,0.0001978262,0.8431168,0.3022609,1.871423e-07
487.0,1747.767,15447.02,0.0001976733,0.8433453,0.3024214,1.872481e-07
488.0,1748.138,15464.39,0.0001974741,0.8435916,0.3025909,1.873504e-07
489.0,1748.17,15486.46,0.0001972361,0.8438526,0.3027653,1.874477e-07
490.0,1747.953,15512.16,0.0001969729,0.8441232,0.3029388,1.875404e-07
491.0,1747.53,15540.56,0.000196699,0.8443971,0.3031057,1.876245e-07
492.0,1746.831,15571.29,0.0001964274,0.8446667,0.3032606,1.876949e-07
493.0,1745.901,15603.29,0.0001961722,0.8449254,0.3034002,1.877528e-07
494.0,1744.657,15636.3,0.0001959433,0.8451669,0.3035224,1.877951e-07
495.0,1743.017,15670.24,0.0001957474,0.8453876,0.3036273,1.878229e-07
496.0,1740.818,15705.61,0.0001955866,0.8455853,0.3037155,1.878357e-07
497.0,1737.895,15743.03,0.0001954611,0.8457594,0.3037876,1.878337e-07
498.0,1734.256,15782.3,0.0001953706,0.845912,0.3038467,1.878233e-07
499.0,1730.042,15822.56,0.0001953137,0.8460459,0.3038962,1.878109e-07
500.0,1725.574,15862.02,0.000195289,0.8461649,0.3039395,1.878035e-07
501.0,1720.945,15900.43,0.0001952893,0.8462739,0.30398,1.877997e-07
502.0,1716.548,15935.73,0.0001953121,0.8463763,0.3040202,1.878075e-07
503.0,1712.384,15968.38,0.0001953479,0.846477,0.3040626,1.87821e-07
504.0,1708.597,15997.94,0.0001953901,0.8465792,0.3041099,1.878443e-07
505.0,1704.979,16026.16,0.0001954271,0.8466868,0.3041637,1.878709e-07
506.0,1701.685,16052.48,0.0001954553,0.8468014,0.3042245,1.879074e-07
507.0,1698.795,16076.68,0.000195472,0.8469241,0.3042915,1.879516e-07
508.0,1696.295,16099.1,0.0001954746,0.8470548,0.3043644,1.88001e-07
509.0,1694.168,16119.97,0.0001954622,0.8471926,0.3044426,1.880543e-07
510.0,1692.354,16139.77,0.000195434,0.8473367,0.3045258,1.881101e-07
511.0,1690.713,16159.45,0.0001953883,0.8474866,0.3046139,1.881661e-07
512.0,1689.237,16179.11,0.0001953259,0.8476413,0.304706,1.882243e-07
513.0,1686.788,16205.3,0.0001952264,0.8477876,0.3047918,1.882595e-07
514.0,1685.483,16225.86,0.0001951333,0.8479515,0.3048916,1.883332e-07
515.0,1683.375,16252.4,0.0001950121,0.8481216,0.3049965,1.883763e-07
516.0,1682.289,16272.68,0.0001949014,0.8482769,0.3050865,1.88444e-07
517.0,1680.984,16295.47,0.0001947873,0.8484517,0.3051833,1.884898e-07
518.0,1678.337,16325.96,0.0001946482,0.8486061,0.3052721,1.88509e-07
519.0,1674.718,16362.55,0.0001944986,0.8487575,0.3053553,1.885257e-07
520.0,1670.892,16400.32,0.0001943517,0.8489055,0.3054389,1.885554e-07
521.0,1667.386,16435.68,0.0001942198,0.8490472,0.3055149,1.885906e-07
522.0,1663.766,16471.09,0.0001940986,0.8491817,0.3055826,1.886118e-07
523.0,1660.052,16506.18,0.0001939907,0.8493058,0.3056434,1.886283e-07
524.0,1651.355,16571.54,0.0001938127,0.8494379,0.3057096,1.885457e-07
525.0,1652.451,16574.66,0.0001938177,0.8495288,0.3057496,1.887452e-07
526.0,1645.496,16627.56,0.0001936979,0.8496462,0.3058048,1.886069e-07
527.0,1645.022,16638.58,0.0001937014,0.8497321,0.305844,1.887401e-07
528.0,1634.928,16709.09,0.0001935446,0.8498305,0.3059016,1.885699e-07
529.0,1635.016,16716.11,0.000193567,0.8499267,0.3059459,1.887778e-07
530.0,1627.36,16770.33,0.0001934556,0.8500131,0.305997,1.886466e-07
531.0,1626.252,16784.52,0.0001934577,0.8501216,0.3060457,1.887891e-07
532.0,1620.457,16826.72,0.0001933743,0.8502061,0.3060992,1.887201e-07
533.0,1617.904,16849.78,0.0001933444,0.8503179,0.3061521,1.888034e-07
534.0,1613.158,16885.64,0.0001932704,0.8504098,0.3062048,1.887841e-07
535.0,1609.737,16914.05,0.0001932142,0.8505181,0.30626,1.888339e-07
536.0,1606.012,16944.29,0.0001931457,0.8506222,0.3063193,1.888547e-07
537.0,1602.924,16970.98,0.0001930818,0.8507288,0.3063774,1.888945e-07
538.0,1599.983,16996.97,0.0001930154,0.8508362,0.3064353,1.88925e-07
539.0,1597.141,17022.54,0.0001929461,0.8509432,0.3064931,1.88955e-07
540.0,1594.17,17049.08,0.0001928708,0.8510492,0.3065509,1.889801e-07
541.0,1591.142,17076.13,0.0001927916,0.8511545,0.3066083,1.89006e-07
542.0,1587.938,17104.37,0.0001927072,0.8512582,0.3066653,1.890289e-07
543.0,1584.752,17132.58,0.0001926217,0.8513606,0.3067212,1.890542e-07
544.0,1581.428,17161.64,0.0001925333,0.8514606,0.3067761,1.890753e-07
545.0,1578.144,17190.43,0.0001924461,0.8515586,0.3068294,1.890984e-07
546.0,1574.645,17220.44,0.0001923565,0.851654,0.3068814,1.891152e-07
547.0,1571.22,17249.84,0.0001922702,0.8517469,0.3069316,1.891359e-07
548.0,1567.45,17281.17,0.0001921805,0.851837,0.3069803,1.891472e-07
549.0,1563.875,17311.1,0.000192097,0.8519251,0.3070273,1.891674e-07
550.0,1561.425,17333.78,0.0001920362,0.8520089,0.3070725,1.892048e-07
551.0,1554.363,17384.69,0.0001918989,0.8520936,0.3071193,1.891315e-07
552.0,1549.22,17423.52,0.0001917965,0.8521748,0.3071618,1.891777e-07
553.0,1548.065,17437.73,0.0001917648,0.852259,0.3072033,1.892679e-07
554.0,1545.171,17462.09,0.0001917061,0.852334,0.3072456,1.892509e-07
555.0,1541.429,17491.58,0.0001916358,0.8524106,0.3072859,1.892481e-07
556.0,1536.191,17530.05,0.000191541,0.8524875,0.3073267,1.892319e-07
557.0,1530.984,17568.35,0.0001914455,0.8525645,0.3073704,1.892452e-07
558.0,1529.376,17584.42,0.0001914115,0.8526433,0.3074105,1.893274e-07
559.0,1526.03,17610.91,0.0001913481,0.8527174,0.3074501,1.893104e-07
560.0,1523.666,17631.4,0.0001913016,0.852794,0.3074898,1.893441e-07
561.0,1517.229,17676.78,0.0001911844,0.8528663,0.3075294,1.892809e-07
562.0,1513.666,17704.76,0.0001911146,0.8529465,0.3075729,1.893488e-07
563.0,1512.273,17719.26,0.0001910799,0.8530224,0.3076151,1.894073e-07
564.0,1508.875,17746.04,0.0001910102,0.853095,0.3076514,1.893865e-07
565.0,1505.237,17774.34,0.0001909367,0.8531718,0.3076914,1.893966e-07
566.0,1502.612,17796.43,0.0001908781,0.8532452,0.3077353,1.894331e-07
567.0,1499.608,17820.92,0.0001908118,0.8533184,0.3077737,1.894428e-07
568.0,1496.156,17848.13,0.0001907381,0.8533935,0.3078116,1.894492e-07
569.0,1493.583,17869.89,0.000190678,0.8534646,0.3078527,1.894817e-07
570.0,1490.756,17893.26,0.0001906133,0.8535358,0.30789,1.894928e-07
571.0,1487.353,17920.09,0.0001905394,0.8536075,0.3079267,1.89496e-07
572.0,1485.474,17937.5,0.0001904909,0.8536755,0.3079661,1.895398e-07
573.0,1482.025,17964.56,0.0001904159,0.8537441,0.3080008,1.895253e-07
574.0,1478.567,17991.52,0.0001903415,0.8538122,0.3080374,1.895374e-07
575.0,1476.979,18007.0,0.0001902986,0.8538778,0.3080757,1.895868e-07
576.0,1473.462,18034.27,0.0001902234,0.8539435,0.3081097,1.895649e-07
577.0,1470.006,18061.01,0.0001901503,0.8540084,0.3081438,1.895771e-07
578.0,1467.982,18078.95,0.0001901016,0.8540723,0.3081798,1.89617e-07
579.0,1465.366,18100.4,0.0001900436,0.8541351,0.3082133,1.896192e-07
580.0,1462.826,18121.3,0.0001899877,0.8541975,0.3082463,1.896328e-07
581.0,1459.267,18148.38,0.0001899148,0.8542589,0.3082798,1.896257e-07
582.0,1457.362,18165.27,0.0001898701,0.8543204,0.3083134,1.896686e-07
583.0,1455.259,18183.27,0.0001898225,0.8543813,0.3083455,1.896782e-07
584.0,1452.16,18207.3,0.0001897583,0.8544405,0.3083773,1.896715e-07
585.0,1449.566,18228.23,0.0001897028,0.8545007,0.3084098,1.896925e-07
586.0,1447.294,18247.11,0.0001896525,0.8545601,0.308442,1.89711e-07
587.0,1445.146,18265.18,0.0001896044,0.854619,0.3084734,1.897259e-07
588.0,1442.989,18283.27,0.0001895562,0.8546776,0.3085047,1.897383e-07
589.0,1440.849,18301.22,0.0001895082,0.8547357,0.308536,1.897513e-07
590.0,1438.765,18318.8,0.0001894609,0.8547936,0.3085672,1.897651e-07
591.0,1436.738,18336.01,0.0001894143,0.8548511,0.3085983,1.89779e-07
592.0,1434.757,18352.91,0.0001893683,0.8549083,0.3086291,1.897927e-07
593.0,1432.836,18369.42,0.0001893231,0.8549651,0.3086597,1.898066e-07
594.0,1430.995,18385.42,0.0001892791,0.8550215,0.3086901,1.89821e-07
595.0,1429.239,18400.88,0.0001892363,0.8550775,0.3087203,1.898354e-07
596.0,1427.556,18415.87,0.0001891947,0.8551331,0.3087503,1.898497e-07
597.0,1425.936,18430.44,0.0001891541,0.8551882,0.30878,1.898637e-07
598.0,1424.375,18444.63,0.0001891144,0.8552429,0.3088095,1.898777e-07
599.0,1422.871,18458.43,0.0001890756,0.8552971,0.3088388,1.898916e-07
600.0,1421.42,18471.89,0.0001890378,0.8553509,0.3088678,1.899053e-07
601.0,1420.02,18485.0,0.0001890009,0.8554042,0.3088966,1.89919e-07
602.0,1418.677,18497.72,0.000188965,0.8554571,0.3089252,1.899327e-07
603.0,1417.398,18510.03,0.0001889303,0.8555096,0.3089535,1.899465e-07
604.0,1416.183,18521.89,0.0001888968,0.8555617,0.3089816,1.899603e-07
605.0,1415.034,18533.33,0.0001888645,0.8556134,0.3090095,1.899741e-07
606.0,1413.946,18544.35,0.0001888334,0.8556648,0.3090372,1.899879e-07
607.0,1412.922,18554.95,0.0001888035,0.8557158,0.3090647,1.900017e-07
608.0,1411.961,18565.12,0.0001887747,0.8557664,0.309092,1.900155e-07
609.0,1411.066,18574.86,0.0001887471,0.8558168,0.3091191,1.900294e-07
610.0,1410.237,18584.16,0.0001887208,0.8558669,0.3091461,1.900434e-07
611.0,1409.474,18593.02,0.0001886956,0.8559167,0.3091729,1.900574e-07
612.0,1408.779,18601.44,0.0001886716,0.8559662,0.3091995,1.900715e-07
613.0,1408.152,18609.42,0.0001886488,0.8560155,0.3092261,1.900857e-07
614.0,1407.593,18616.96,0.0001886272,0.8560645,0.3092524,1.900999e-07
615.0,1407.102,18624.05,0.0001886067,0.8561132,0.3092787,1.901143e-07
616.0,1406.684,18630.67,0.0001885875,0.8561617,0.3093048,1.901287e-07
617.0,1406.337,18636.84,0.0001885694,0.85621,0.3093307,1.901432e-07
618.0,1406.059,18642.56,0.0001885525,0.856258,0.3093566,1.901578e-07
619.0,1405.851,18647.84,0.0001885368,0.8563057,0.3093823,1.901724e-07
620.0,1405.712,18652.66,0.0001885222,0.8563533,0.3094079,1.901871e-07
621.0,1405.644,18657.05,0.0001885088,0.8564005,0.3094333,1.902019e-07
622.0,1405.644,18660.99,0.0001884966,0.8564475,0.3094586,1.902167e-07
623.0,1405.713,18664.49,0.0001884855,0.8564943,0.3094838,1.902315e-07
624.0,1405.85,18667.56,0.0001884756,0.8565408,0.3095089,1.902465e-07
625.0,1406.054,18670.19,0.0001884668,0.8565871,0.3095338,1.902614e-07
626.0,1406.327,18672.39,0.0001884591,0.8566331,0.3095586,1.902764e-07
627.0,1406.666,18674.16,0.0001884527,0.8566789,0.3095832,1.902915e-07
628.0,1407.073,18675.51,0.0001884473,0.8567245,0.3096078,1.903066e-07
629.0,1407.545,18676.42,0.0001884432,0.8567698,0.3096322,1.903217e-07
630.0,1408.084,18676.92,0.0001884401,0.856815,0.3096565,1.903369e-07
631.0,1408.69,18676.99,0.0001884381,0.8568599,0.3096808,1.903523e-07
632.0,1409.363,18676.63,0.0001884372,0.8569047,0.309705,1.903677e-07
633.0,1410.101,18675.86,0.0001884374,0.8569494,0.3097291,1.903831e-07
634.0,1410.89,18674.79,0.0001884384,0.8569944,0.3097535,1.903985e-07
635.0,1411.774,18673.09,0.0001884409,0.8570383,0.3097776,1.904146e-07
636.0,1412.695,18671.18,0.0001884441,0.857083,0.3098012,1.904298e-07
637.0,1413.708,18668.66,0.0001884488,0.8571269,0.3098248,1.904459e-07
638.0,1414.854,18665.32,0.0001884559,0.8571705,0.3098481,1.904629e-07
639.0,1415.946,18662.3,0.0001884623,0.8572145,0.3098717,1.904766e-07
640.0,1417.018,18659.39,0.0001884681,0.8572581,0.309896,1.904911e-07
641.0,1418.384,18654.68,0.0001884787,0.8573015,0.3099192,1.905113e-07
642.0,1419.746,18649.96,0.0001884896,0.8573449,0.309942,1.905261e-07
643.0,1420.984,18645.98,0.0001884983,0.8573881,0.3099656,1.905387e-07
644.0,1422.464,18640.54,0.000188511,0.8574312,0.309989,1.905584e-07
645.0,1424.027,18634.55,0.0001885252,0.8574741,0.3100117,1.905749e-07
646.0,1425.494,18629.13,0.0001885379,0.8575168,0.3100349,1.905882e-07
647.0,1427.201,18622.26,0.0001885544,0.8575595,0.310058,1.906081e-07
648.0,1428.954,18615.07,0.000188572,0.8576019,0.3100805,1.906242e-07
649.0,1430.497,18609.15,0.000188586,0.8576443,0.3101036,1.906357e-07
650.0,1432.409,18600.99,0.000188606,0.8576865,0.3101265,1.90658e-07
651.0,1434.393,18592.34,0.0001886275,0.8577285,0.3101486,1.906748e-07
652.0,1436.004,18585.99,0.0001886426,0.8577706,0.3101717,1.906836e-07
653.0,1438.197,18576.06,0.0001886674,0.8578123,0.3101943,1.9071e-07
654.0,1440.363,18566.26,0.0001886921,0.8578539,0.3102161,1.907252e-07
655.0,1442.096,18559.13,0.0001887094,0.8578956,0.3102391,1.907332e-07
656.0,1444.418,18548.38,0.0001887364,0.8579369,0.3102615,1.907598e-07
657.0,1446.752,18537.52,0.0001887639,0.8579782,0.3102832,1.907759e-07
658.0,1448.607,18529.61,0.0001887832,0.8580196,0.3103059,1.907832e-07
659.0,1451.132,18517.58,0.0001888137,0.8580605,0.3103282,1.908113e-07
660.0,1453.686,18505.34,0.000188845,0.8581014,0.3103495,1.90828e-07
661.0,1455.603,18497.03,0.0001888655,0.8581426,0.3103722,1.908327e-07
662.0,1458.378,18483.43,0.0001889002,0.858183,0.3103942,1.908644e-07
663.0,1460.977,18470.89,0.0001889323,0.8582237,0.3104155,1.908777e-07
664.0,1463.022,18461.77,0.0001889548,0.8582647,0.3104382,1.908841e-07
665.0,1466.0,18446.9,0.000188993,0.8583048,0.3104599,1.909171e-07
666.0,1468.728,18433.55,0.0001890272,0.8583453,0.3104811,1.909293e-07
667.0,1470.977,18423.16,0.0001890531,0.8583859,0.3105036,1.909373e-07
668.0,1473.997,18408.02,0.000189092,0.8584258,0.3105252,1.909676e-07
669.0,1476.854,18393.86,0.0001891284,0.8584661,0.3105464,1.909815e-07
670.0,1479.296,18382.26,0.0001891575,0.8585065,0.3105686,1.909908e-07
671.0,1482.431,18366.39,0.0001891984,0.8585461,0.31059,1.910199e-07
672.0,1485.372,18351.7,0.0001892362,0.8585863,0.3106112,1.910333e-07
673.0,1488.028,18338.76,0.000189269,0.8586263,0.3106332,1.910451e-07
674.0,1491.222,18322.5,0.0001893109,0.8586657,0.3106545,1.910716e-07
675.0,1494.262,18307.19,0.0001893504,0.8587057,0.3106756,1.910858e-07
676.0,1497.132,18292.92,0.0001893869,0.8587453,0.3106974,1.910998e-07
677.0,1500.353,18276.48,0.0001894293,0.8587845,0.3107185,1.911231e-07
678.0,1503.497,18260.5,0.0001894707,0.8588242,0.3107395,1.911388e-07
679.0,1506.595,18244.8,0.0001895111,0.8588635,0.310761,1.911551e-07
680.0,1509.791,18228.49,0.0001895533,0.8589025,0.3107821,1.91174e-07
681.0,1513.1,18211.48,0.0001895976,0.8589419,0.310803,1.911931e-07
682.0,1515.893,18197.64,0.0001896329,0.8589814,0.3108244,1.912009e-07
683.0,1519.501,18178.79,0.0001896819,0.8590203,0.3108452,1.912325e-07
684.0,1523.086,18160.04,0.0001897308,0.8590591,0.3108654,1.912496e-07
685.0,1526.37,18143.14,0.0001897747,0.8590978,0.3108863,1.912616e-07
686.0,1529.62,18126.45,0.000189818,0.8591365,0.3109074,1.912782e-07
687.0,1532.998,18108.97,0.0001898635,0.8591751,0.3109284,1.912978e-07
688.0,1536.506,18090.67,0.0001899113,0.8592135,0.3109491,1.913174e-07
