Iter,fpx,fpy,fpz,fvx,fvy,fvz
246.0,-134.2586,187.3728,1.080137e-15,0.7021002,0.8769449,-1.974601e-17
247.0,-134.8337,187.9766,1.084157e-15,0.7083629,0.8798717,-1.985303e-17
248.0,-135.1504,188.616,1.087781e-15,0.7146041,0.8825042,-1.983922e-17
249.0,-135.4006,189.3112,1.091338e-15,0.7213529,0.8855486,-1.986848e-17
250.0,-135.6528,189.8815,1.094865e-15,0.727221,0.8900972,-1.995988e-17
251.0,-135.7798,190.4801,1.098235e-15,0.7317632,0.8947125,-1.999223e-17
252.0,-135.8368,191.0004,1.101458e-15,0.7354349,0.9006294,-2.003139e-17
253.0,-135.8969,191.3241,1.104544e-15,0.7393453,0.9073794,-2.012256e-17
254.0,-135.994,191.4805,1.107499e-15,0.7434506,0.914617,-2.012715e-17
255.0,-136.0746,191.2796,1.110338e-15,0.7474589,0.9219048,-2.024996e-17
256.0,-136.2054,191.092,1.113009e-15,0.7511152,0.928521,-2.038959e-17
257.0,-136.3607,190.756,1.115548e-15,0.7548112,0.9343306,-2.044425e-17
258.0,-136.6626,190.4197,1.118111e-15,0.7587251,0.939232,-2.050369e-17
259.0,-137.0228,190.1773,1.120726e-15,0.7628918,0.9431525,-2.060888e-17
260.0,-137.352,190.0716,1.123253e-15,0.7673059,0.9467031,-2.0632e-17
261.0,-137.7147,190.1524,1.125933e-15,0.7719519,0.9501381,-2.066792e-17
262.0,-138.0904,190.3734,1.128621e-15,0.7767329,0.9533868,-2.070532e-17
263.0,-138.4337,190.7263,1.131275e-15,0.7817547,0.9560902,-2.082201e-17
264.0,-138.8291,191.2111,1.133922e-15,0.7871337,0.95822,-2.081573e-17
265.0,-139.3309,191.7719,1.136587e-15,0.7927369,0.9599248,-2.085712e-17
266.0,-139.8844,192.3523,1.139183e-15,0.7985294,0.9615846,-2.097951e-17
267.0,-140.4218,192.9556,1.141738e-15,0.8035451,0.9646015,-2.098562e-17
268.0,-140.9732,193.5199,1.144386e-15,0.8073666,0.9681003,-2.103678e-17
269.0,-141.4024,194.2215,1.146829e-15,0.8094832,0.9723498,-2.113413e-17
270.0,-141.8292,194.8232,1.149163e-15,0.8117991,0.9779317,-2.117412e-17
271.0,-142.2021,195.2249,1.151356e-15,0.8144688,0.9839853,-2.111982e-17
272.0,-142.5052,195.3059,1.153476e-15,0.817016,0.9900979,-2.119532e-17
273.0,-142.7483,195.0688,1.15549e-15,0.8195263,0.996121,-2.132189e-17
274.0,-142.9668,194.5586,1.157389e-15,0.8220564,1.001615,-2.132537e-17
275.0,-143.1794,193.863,1.159113e-15,0.8247291,1.006126,-2.129985e-17
276.0,-143.439,193.0864,1.160741e-15,0.8278099,1.009678,-2.127031e-17
