,fpx,fpy,fpz,fvx,fvy,fvz
670.0,657.8348,8167.866,8.406583e-05,0.4574792,0.1652358,1.016183e-07
671.0,659.0115,8162.146,8.408033e-05,0.4575,0.1652475,1.016244e-07
672.0,660.4336,8154.913,8.409897e-05,0.4575205,0.1652587,1.016388e-07
673.0,661.7867,8148.102,8.411655e-05,0.4575413,0.1652698,1.016464e-07
674.0,663.0582,8141.788,8.413266e-05,0.4575619,0.1652813,1.016537e-07
675.0,664.4954,8134.453,8.415159e-05,0.4575823,0.1652924,1.016664e-07
676.0,665.8944,8127.352,8.416997e-05,0.4576029,0.1653035,1.016747e-07
677.0,667.2671,8120.406,8.418784e-05,0.4576234,0.1653148,1.016834e-07
678.0,668.6954,8113.117,8.420668e-05,0.4576437,0.1653259,1.016937e-07
679.0,670.1661,8105.564,8.422631e-05,0.4576642,0.1653369,1.017038e-07
680.0,671.4095,8099.407,8.424202e-05,0.4576847,0.1653482,1.01708e-07
681.0,673.0132,8091.034,8.426375e-05,0.457705,0.1653592,1.017249e-07
682.0,674.6107,8082.685,8.428551e-05,0.4577252,0.1653698,1.017341e-07
683.0,676.073,8075.164,8.430504e-05,0.4577453,0.1653808,1.017405e-07
684.0,677.5166,8067.759,8.432424e-05,0.4577654,0.165392,1.017494e-07
685.0,679.0195,8059.987,8.434444e-05,0.4577855,0.165403,1.017599e-07
686.0,680.5843,8051.83,8.436571e-05,0.4578055,0.165414,1.017705e-07
687.0,682.1507,8043.659,8.438706e-05,0.4578255,0.1654248,1.017799e-07
688.0,683.7106,8035.525,8.440834e-05,0.4578454,0.1654356,1.017891e-07
689.0,685.2696,8027.392,8.442961e-05,0.4578652,0.1654465,1.017984e-07
690.0,686.8347,8019.22,8.4451e-05,0.4578851,0.1654573,1.018078e-07
691.0,688.4139,8010.959,8.447263e-05,0.4579049,0.1654682,1.018175e-07
692.0,690.023,8002.512,8.449477e-05,0.4579247,0.165479,1.018275e-07
693.0,691.6566,7993.91,8.451734e-05,0.4579444,0.1654897,1.018374e-07
694.0,693.2963,7985.266,8.454005e-05,0.4579641,0.1655004,1.01847e-07
695.0,694.9281,7976.668,8.456265e-05,0.4579837,0.165511,1.018562e-07
696.0,696.5565,7968.086,8.45852e-05,0.4580033,0.1655217,1.018655e-07
697.0,698.1605,7959.652,8.460735e-05,0.4580229,0.1655324,1.018743e-07
698.0,699.8234,7950.854,8.463048e-05,0.4580424,0.165543,1.018849e-07
699.0,701.4902,7942.029,8.46537e-05,0.458062,0.1655536,1.018944e-07
700.0,703.3098,7932.26,8.467956e-05,0.4580813,0.1655642,1.019073e-07
701.0,704.7185,7925.015,8.469852e-05,0.458101,0.1655748,1.019078e-07
702.0,706.6597,7914.491,8.472642e-05,0.4581201,0.1655853,1.019285e-07
703.0,708.3704,7905.38,8.475053e-05,0.4581396,0.1655956,1.019332e-07
704.0,710.0633,7896.367,8.477437e-05,0.4581587,0.1656061,1.019422e-07
705.0,711.642,7888.061,8.479624e-05,0.4581779,0.1656168,1.019491e-07
706.0,713.3834,7878.75,8.482088e-05,0.4581971,0.1656271,1.019618e-07
707.0,715.0561,7869.858,8.484436e-05,0.4582163,0.1656375,1.019698e-07
708.0,716.8282,7860.35,8.486955e-05,0.4582353,0.1656478,1.019813e-07
709.0,718.505,7851.427,8.489313e-05,0.4582544,0.1656582,1.019886e-07
710.0,720.2999,7841.777,8.491871e-05,0.4582734,0.1656686,1.020006e-07
711.0,721.8798,7833.443,8.494069e-05,0.4582925,0.165679,1.020053e-07
712.0,723.8704,7822.587,8.496957e-05,0.4583113,0.1656893,1.020236e-07
713.0,725.4701,7814.125,8.499194e-05,0.4583302,0.1656995,1.020248e-07
714.0,727.2707,7804.426,8.50177e-05,0.458349,0.1657098,1.020383e-07
715.0,729.0025,7795.149,8.504231e-05,0.4583678,0.16572,1.020462e-07
716.0,730.7803,7785.581,8.506773e-05,0.4583865,0.1657301,1.020565e-07
717.0,732.496,7776.393,8.509211e-05,0.4584052,0.1657403,1.020645e-07
718.0,734.2725,7766.827,8.511753e-05,0.4584238,0.1657504,1.020751e-07
719.0,736.0315,7757.365,8.514267e-05,0.4584423,0.1657605,1.02084e-07
720.0,737.6839,7748.552,8.516601e-05,0.4584609,0.1657704,1.020909e-07
721.0,739.5983,7738.13,8.519376e-05,0.4584793,0.1657805,1.021058e-07
722.0,741.3563,7728.662,8.521893e-05,0.4584977,0.1657905,1.021119e-07
723.0,743.0072,7719.846,8.52423e-05,0.458516,0.1658004,1.021187e-07
724.0,744.8854,7709.636,8.52695e-05,0.4585343,0.1658104,1.021327e-07
725.0,746.635,7700.209,8.529456e-05,0.4585526,0.1658204,1.021394e-07
726.0,748.2969,7691.315,8.531815e-05,0.4585708,0.1658302,1.021465e-07
727.0,750.169,7681.132,8.534529e-05,0.4585889,0.1658401,1.021602e-07
728.0,751.9337,7671.601,8.537065e-05,0.458607,0.16585,1.021672e-07
729.0,753.5954,7662.698,8.539427e-05,0.458625,0.1658597,1.02174e-07
730.0,755.4511,7652.604,8.542118e-05,0.458643,0.1658695,1.021872e-07
731.0,757.2205,7643.034,8.544666e-05,0.458661,0.1658793,1.021947e-07
732.0,758.8833,7634.114,8.547034e-05,0.4586788,0.1658889,1.022013e-07
733.0,760.7253,7624.093,8.549706e-05,0.4586966,0.1658986,1.022142e-07
734.0,762.4965,7614.501,8.552262e-05,0.4587144,0.1659084,1.022218e-07
735.0,764.1575,7605.58,8.554631e-05,0.4587321,0.1659179,1.022284e-07
736.0,765.986,7595.631,8.557285e-05,0.4587498,0.1659275,1.022409e-07
737.0,767.7544,7586.045,8.559839e-05,0.4587674,0.1659372,1.022488e-07
738.0,769.5002,7576.594,8.562359e-05,0.458785,0.1659467,1.022572e-07
739.0,771.1979,7567.435,8.564798e-05,0.4588025,0.1659563,1.022651e-07
740.0,772.9406,7558.0,8.567314e-05,0.45882,0.1659657,1.022749e-07
741.0,774.702,7548.44,8.569863e-05,0.4588374,0.1659752,1.022842e-07
742.0,776.4288,7539.093,8.572356e-05,0.4588548,0.1659846,1.022923e-07
743.0,778.1635,7529.689,8.574863e-05,0.4588721,0.1659941,1.023013e-07
744.0,779.8869,7520.355,8.577354e-05,0.4588894,0.1660034,1.023099e-07
745.0,781.6192,7510.958,8.579861e-05,0.4589065,0.1660128,1.023188e-07
746.0,783.3357,7501.658,8.582343e-05,0.4589238,0.1660221,1.023272e-07
747.0,785.056,7492.326,8.584833e-05,0.4589408,0.1660314,1.02336e-07
748.0,786.7665,7483.055,8.587309e-05,0.4589579,0.1660406,1.023445e-07
749.0,788.4764,7473.779,8.589785e-05,0.4589748,0.1660499,1.023532e-07
750.0,790.1807,7464.538,8.592253e-05,0.4589918,0.166059,1.023617e-07
751.0,791.8785,7455.328,8.594712e-05,0.4590086,0.1660683,1.023702e-07
752.0,793.5766,7446.117,8.597174e-05,0.4590255,0.1660774,1.023788e-07
753.0,795.2618,7436.975,8.599615e-05,0.4590422,0.1660865,1.02387e-07
754.0,796.9533,7427.796,8.602069e-05,0.459059,0.1660955,1.023957e-07
755.0,798.6254,7418.728,8.604491e-05,0.4590756,0.1661046,1.024038e-07
756.0,800.3099,7409.583,8.606936e-05,0.4590922,0.1661136,1.024125e-07
757.0,801.9684,7400.59,8.609339e-05,0.4591087,0.1661226,1.024204e-07
758.0,803.6456,7391.481,8.611775e-05,0.4591252,0.1661315,1.024292e-07
759.0,805.2902,7382.565,8.614157e-05,0.4591416,0.1661405,1.024369e-07
760.0,806.9596,7373.497,8.616583e-05,0.459158,0.1661493,1.024457e-07
761.0,808.5899,7364.66,8.618944e-05,0.4591742,0.1661582,1.024532e-07
762.0,810.251,7355.633,8.621359e-05,0.4591905,0.166167,1.024622e-07
763.0,811.8671,7346.876,8.623699e-05,0.4592067,0.1661758,1.024695e-07
764.0,813.519,7337.898,8.626102e-05,0.4592228,0.1661846,1.024784e-07
765.0,815.1216,7329.217,8.628421e-05,0.4592389,0.1661933,1.024856e-07
766.0,816.7637,7320.29,8.630809e-05,0.4592549,0.166202,1.024946e-07
767.0,818.352,7311.688,8.633108e-05,0.4592708,0.1662107,1.025016e-07
768.0,819.9839,7302.816,8.635482e-05,0.4592867,0.1662193,1.025106e-07
769.0,821.5582,7294.292,8.637759e-05,0.4593026,0.1662279,1.025174e-07
770.0,823.1793,7285.477,8.640118e-05,0.4593183,0.1662365,1.025264e-07
771.0,824.7394,7277.032,8.642375e-05,0.4593341,0.166245,1.025332e-07
772.0,826.349,7268.279,8.644718e-05,0.4593497,0.1662535,1.025422e-07
773.0,827.8954,7259.911,8.646955e-05,0.4593653,0.166262,1.025488e-07
774.0,829.4928,7251.223,8.649281e-05,0.4593808,0.1662704,1.025577e-07
775.0,831.0256,7242.931,8.651499e-05,0.4593963,0.1662789,1.025642e-07
776.0,832.6105,7234.311,8.653807e-05,0.4594117,0.1662872,1.025732e-07
777.0,834.1295,7226.094,8.656006e-05,0.4594271,0.1662956,1.025796e-07
778.0,835.7015,7217.544,8.658296e-05,0.4594424,0.1663039,1.025884e-07
779.0,837.2069,7209.402,8.660475e-05,0.4594577,0.1663122,1.025948e-07
780.0,838.7656,7200.925,8.662747e-05,0.4594728,0.1663204,1.026036e-07
781.0,840.2574,7192.857,8.664907e-05,0.4594879,0.1663286,1.026099e-07
782.0,841.8026,7184.455,8.667159e-05,0.4595029,0.1663368,1.026186e-07
783.0,843.281,7176.461,8.6693e-05,0.459518,0.1663449,1.026248e-07
784.0,844.8121,7168.135,8.671533e-05,0.4595329,0.166353,1.026334e-07
785.0,846.2771,7160.215,8.673654e-05,0.4595478,0.1663611,1.026396e-07
786.0,847.7943,7151.966,8.675866e-05,0.4595625,0.1663692,1.026482e-07
787.0,849.246,7144.119,8.677969e-05,0.4595774,0.1663772,1.026543e-07
788.0,850.7491,7135.948,8.68016e-05,0.459592,0.1663852,1.026627e-07
789.0,852.1874,7128.174,8.682244e-05,0.4596067,0.1663931,1.026688e-07
790.0,853.6763,7120.081,8.684414e-05,0.4596212,0.166401,1.026772e-07
791.0,855.1014,7112.381,8.686478e-05,0.4596358,0.1664089,1.026832e-07
792.0,856.576,7104.366,8.688627e-05,0.4596501,0.1664168,1.026915e-07
793.0,857.9879,7096.738,8.690672e-05,0.4596646,0.1664246,1.026975e-07
794.0,859.4482,7088.802,8.6928e-05,0.4596788,0.1664324,1.027057e-07
795.0,860.847,7081.247,8.694826e-05,0.4596932,0.1664401,1.027116e-07
796.0,862.2929,7073.39,8.696933e-05,0.4597073,0.1664478,1.027197e-07
797.0,863.6784,7065.908,8.69894e-05,0.4597215,0.1664555,1.027256e-07
798.0,865.1097,7058.132,8.701026e-05,0.4597355,0.1664631,1.027336e-07
799.0,866.482,7050.722,8.703014e-05,0.4597496,0.1664708,1.027395e-07
800.0,867.8981,7043.03,8.705077e-05,0.4597634,0.1664783,1.027474e-07
801.0,869.2573,7035.692,8.707046e-05,0.4597775,0.1664859,1.027532e-07
802.0,870.658,7028.086,8.709086e-05,0.4597912,0.1664934,1.02761e-07
803.0,872.0039,7020.822,8.711036e-05,0.4598051,0.1665009,1.027668e-07
804.0,873.3898,7013.297,8.713055e-05,0.4598186,0.1665083,1.027745e-07
805.0,874.722,7006.108,8.714985e-05,0.4598324,0.1665158,1.027802e-07
806.0,876.0934,6998.664,8.716982e-05,0.4598459,0.1665231,1.027878e-07
807.0,877.4123,6991.548,8.718892e-05,0.4598595,0.1665305,1.027935e-07
808.0,878.7691,6984.185,8.720868e-05,0.4598729,0.1665378,1.028011e-07
809.0,880.0758,6977.134,8.722761e-05,0.4598864,0.1665451,1.028068e-07
810.0,881.4176,6969.857,8.724714e-05,0.4598997,0.1665523,1.028141e-07
811.0,882.713,6962.865,8.726591e-05,0.459913,0.1665596,1.028198e-07
812.0,884.0395,6955.674,8.728521e-05,0.4599262,0.1665668,1.028271e-07
813.0,885.3237,6948.742,8.730382e-05,0.4599394,0.1665739,1.028328e-07
814.0,886.6348,6941.638,8.732289e-05,0.4599525,0.166581,1.028399e-07
815.0,887.9078,6934.766,8.734134e-05,0.4599656,0.1665881,1.028456e-07
816.0,889.2033,6927.75,8.736018e-05,0.4599786,0.1665952,1.028526e-07
817.0,890.4652,6920.937,8.737847e-05,0.4599915,0.1666022,1.028583e-07
818.0,891.7452,6914.008,8.739708e-05,0.4600044,0.1666092,1.028651e-07
819.0,892.9961,6907.254,8.741522e-05,0.4600172,0.1666162,1.028709e-07
820.0,894.2606,6900.412,8.74336e-05,0.46003,0.1666231,1.028776e-07
821.0,895.5007,6893.716,8.745157e-05,0.4600427,0.16663,1.028834e-07
822.0,896.75,6886.958,8.746972e-05,0.4600553,0.1666369,1.028899e-07
823.0,897.979,6880.322,8.748754e-05,0.4600679,0.1666437,1.028957e-07
824.0,899.2136,6873.647,8.750547e-05,0.4600804,0.1666505,1.02902e-07
825.0,900.4313,6867.072,8.752313e-05,0.4600929,0.1666573,1.029079e-07
826.0,901.6516,6860.476,8.754084e-05,0.4601053,0.166664,1.029141e-07
827.0,902.8577,6853.964,8.755833e-05,0.4601177,0.1666708,1.029199e-07
828.0,904.0641,6847.445,8.757583e-05,0.4601299,0.1666775,1.029261e-07
829.0,905.2583,6840.998,8.759315e-05,0.4601422,0.1666841,1.029319e-07
830.0,906.4511,6834.555,8.761045e-05,0.4601544,0.1666907,1.029379e-07
831.0,907.6331,6828.174,8.762758e-05,0.4601665,0.1666973,1.029437e-07
832.0,908.8127,6821.804,8.764469e-05,0.4601786,0.1667039,1.029496e-07
833.0,909.9827,6815.489,8.766164e-05,0.4601907,0.1667104,1.029554e-07
834.0,911.1493,6809.191,8.767856e-05,0.4602026,0.1667169,1.029612e-07
835.0,912.3071,6802.942,8.769533e-05,0.4602145,0.1667234,1.029669e-07
836.0,913.4611,6796.714,8.771206e-05,0.4602264,0.1667299,1.029727e-07
837.0,914.6069,6790.531,8.772866e-05,0.4602382,0.1667363,1.029784e-07
838.0,915.7483,6784.372,8.774519e-05,0.46025,0.1667427,1.029841e-07
839.0,916.882,6778.255,8.776162e-05,0.4602617,0.166749,1.029897e-07
840.0,918.011,6772.164,8.777797e-05,0.4602733,0.1667554,1.029954e-07
841.0,919.1329,6766.113,8.779422e-05,0.4602849,0.1667617,1.030009e-07
842.0,920.2497,6760.089,8.781039e-05,0.4602964,0.1667679,1.030065e-07
843.0,921.3601,6754.1,8.782647e-05,0.4603079,0.1667742,1.03012e-07
844.0,922.4647,6748.143,8.784246e-05,0.4603193,0.1667804,1.030175e-07
845.0,923.5631,6742.22,8.785837e-05,0.4603307,0.1667866,1.03023e-07
846.0,924.6559,6736.327,8.787419e-05,0.460342,0.1667927,1.030284e-07
847.0,925.7429,6730.467,8.788992e-05,0.4603533,0.1667988,1.030339e-07
848.0,926.8238,6724.64,8.790557e-05,0.4603645,0.1668049,1.030393e-07
849.0,927.8988,6718.845,8.792113e-05,0.4603756,0.166811,1.030446e-07
850.0,928.9686,6713.078,8.793661e-05,0.4603867,0.166817,1.0305e-07
851.0,930.032,6707.347,8.7952e-05,0.4603978,0.166823,1.030552e-07
852.0,931.0898,6701.646,8.796731e-05,0.4604087,0.166829,1.030605e-07
853.0,932.1422,6695.975,8.798254e-05,0.4604197,0.1668349,1.030658e-07
854.0,933.1884,6690.338,8.799768e-05,0.4604305,0.1668408,1.03071e-07
855.0,934.2295,6684.728,8.801274e-05,0.4604414,0.1668467,1.030762e-07
856.0,935.2644,6679.153,8.802771e-05,0.4604521,0.1668526,1.030814e-07
857.0,936.2942,6673.605,8.804261e-05,0.4604628,0.1668584,1.030865e-07
858.0,937.318,6668.091,8.805742e-05,0.4604735,0.1668642,1.030916e-07
859.0,938.3367,6662.604,8.807215e-05,0.4604841,0.16687,1.030967e-07
860.0,939.3494,6657.15,8.80868e-05,0.4604946,0.1668757,1.031017e-07
861.0,940.3571,6651.723,8.810137e-05,0.4605051,0.1668814,1.031068e-07
862.0,941.3589,6646.329,8.811585e-05,0.4605156,0.1668871,1.031118e-07
863.0,942.3557,6640.962,8.813026e-05,0.460526,0.1668927,1.031168e-07
864.0,943.3469,6635.625,8.814459e-05,0.4605363,0.1668984,1.031217e-07
865.0,944.3324,6630.32,8.815883e-05,0.4605466,0.166904,1.031266e-07
866.0,945.3131,6625.041,8.817301e-05,0.4605568,0.1669095,1.031316e-07
867.0,946.2884,6619.792,8.81871e-05,0.460567,0.1669151,1.031364e-07
868.0,947.258,6614.573,8.820111e-05,0.4605771,0.1669206,1.031413e-07
869.0,948.2227,6609.381,8.821505e-05,0.4605872,0.1669261,1.031461e-07
870.0,949.1822,6604.218,8.822891e-05,0.4605973,0.1669316,1.031509e-07
871.0,950.136,6599.086,8.824269e-05,0.4606072,0.166937,1.031557e-07
872.0,951.0852,6593.979,8.82564e-05,0.4606172,0.1669424,1.031604e-07
873.0,952.0291,6588.901,8.827003e-05,0.4606271,0.1669478,1.031651e-07
874.0,952.9678,6583.851,8.828358e-05,0.4606369,0.1669531,1.031698e-07
875.0,953.9015,6578.829,8.829706e-05,0.4606467,0.1669585,1.031745e-07
876.0,954.8298,6573.836,8.831047e-05,0.4606564,0.1669638,1.031791e-07
877.0,955.7534,6568.868,8.83238e-05,0.4606661,0.1669691,1.031838e-07
878.0,956.672,6563.928,8.833706e-05,0.4606758,0.1669743,1.031884e-07
879.0,957.5856,6559.016,8.835024e-05,0.4606854,0.1669795,1.031929e-07
880.0,958.4942,6554.13,8.836336e-05,0.4606949,0.1669847,1.031975e-07
881.0,959.3979,6549.271,8.83764e-05,0.4607044,0.1669899,1.03202e-07
882.0,960.2968,6544.438,8.838936e-05,0.4607139,0.1669951,1.032065e-07
883.0,961.1907,6539.632,8.840226e-05,0.4607233,0.1670002,1.03211e-07
884.0,962.0799,6534.853,8.841509e-05,0.4607327,0.1670053,1.032154e-07
885.0,962.9642,6530.1,8.842784e-05,0.460742,0.1670104,1.032199e-07
886.0,963.8437,6525.373,8.844053e-05,0.4607513,0.1670154,1.032243e-07
887.0,964.7185,6520.671,8.845314e-05,0.4607605,0.1670204,1.032287e-07
888.0,965.5885,6515.996,8.846569e-05,0.4607697,0.1670254,1.03233e-07
889.0,966.4539,6511.346,8.847817e-05,0.4607789,0.1670304,1.032374e-07
890.0,967.3145,6506.721,8.849057e-05,0.4607879,0.1670354,1.032417e-07
891.0,968.1705,6502.122,8.850291e-05,0.460797,0.1670403,1.03246e-07
892.0,969.0219,6497.548,8.851518e-05,0.460806,0.1670452,1.032503e-07
893.0,969.8687,6492.999,8.852739e-05,0.460815,0.1670501,1.032545e-07
894.0,970.7109,6488.475,8.853953e-05,0.4608239,0.1670549,1.032587e-07
895.0,971.5485,6483.976,8.855159e-05,0.4608328,0.1670598,1.032629e-07
896.0,972.3816,6479.502,8.85636e-05,0.4608416,0.1670646,1.032671e-07
897.0,973.2103,6475.052,8.857553e-05,0.4608504,0.1670694,1.032713e-07
898.0,974.0344,6470.626,8.85874e-05,0.4608591,0.1670741,1.032754e-07
899.0,974.8541,6466.224,8.859921e-05,0.4608678,0.1670789,1.032795e-07
900.0,975.6694,6461.847,8.861095e-05,0.4608765,0.1670836,1.032836e-07
901.0,976.4803,6457.493,8.862262e-05,0.4608851,0.1670883,1.032877e-07
902.0,977.2868,6453.164,8.863423e-05,0.4608937,0.1670929,1.032918e-07
903.0,978.0889,6448.858,8.864578e-05,0.4609022,0.1670976,1.032958e-07
904.0,978.8867,6444.576,8.865726e-05,0.4609107,0.1671022,1.032998e-07
905.0,979.6802,6440.317,8.866868e-05,0.4609192,0.1671068,1.033038e-07
906.0,980.4694,6436.081,8.868003e-05,0.4609276,0.1671114,1.033078e-07
907.0,981.2544,6431.869,8.869133e-05,0.460936,0.1671159,1.033117e-07
908.0,982.0351,6427.68,8.870256e-05,0.4609443,0.1671205,1.033156e-07
909.0,982.8116,6423.513,8.871372e-05,0.4609526,0.167125,1.033196e-07
910.0,983.5839,6419.37,8.872483e-05,0.4609608,0.1671295,1.033234e-07
911.0,984.352,6415.249,8.873588e-05,0.460969,0.1671339,1.033273e-07
912.0,985.116,6411.151,8.874686e-05,0.4609772,0.1671384,1.033312e-07
913.0,985.8758,6407.075,8.875778e-05,0.4609854,0.1671428,1.03335e-07
914.0,986.6315,6403.022,8.876864e-05,0.4609934,0.1671472,1.033388e-07
915.0,987.3832,6398.99,8.877945e-05,0.4610015,0.1671516,1.033426e-07
916.0,988.1308,6394.981,8.879019e-05,0.4610095,0.167156,1.033464e-07
917.0,988.8743,6390.994,8.880087e-05,0.4610175,0.1671603,1.033501e-07
918.0,989.6138,6387.029,8.881149e-05,0.4610254,0.1671646,1.033538e-07
919.0,990.3493,6383.086,8.882206e-05,0.4610333,0.1671689,1.033575e-07
920.0,991.0808,6379.164,8.883256e-05,0.4610412,0.1671732,1.033612e-07
921.0,991.8083,6375.264,8.884301e-05,0.461049,0.1671775,1.033649e-07
922.0,992.5319,6371.386,8.88534e-05,0.4610568,0.1671817,1.033686e-07
923.0,993.2516,6367.528,8.886373e-05,0.4610646,0.1671859,1.033722e-07
924.0,993.9673,6363.692,8.887401e-05,0.4610723,0.1671901,1.033758e-07
925.0,994.6792,6359.877,8.888422e-05,0.4610799,0.1671943,1.033794e-07
926.0,995.3872,6356.084,8.889438e-05,0.4610876,0.1671984,1.03383e-07
927.0,996.0914,6352.311,8.890448e-05,0.4610952,0.1672026,1.033865e-07
928.0,996.7918,6348.558,8.891453e-05,0.4611027,0.1672067,1.033901e-07
929.0,997.4884,6344.827,8.892452e-05,0.4611103,0.1672108,1.033936e-07
930.0,998.1812,6341.116,8.893446e-05,0.4611178,0.1672149,1.033971e-07
931.0,998.8702,6337.425,8.894434e-05,0.4611252,0.1672189,1.034006e-07
932.0,999.5554,6333.755,8.895416e-05,0.4611326,0.1672229,1.034041e-07
933.0,1000.237,6330.106,8.896393e-05,0.46114,0.167227,1.034075e-07
934.0,1000.915,6326.476,8.897364e-05,0.4611473,0.167231,1.034109e-07
935.0,1001.589,6322.867,8.89833e-05,0.4611546,0.1672349,1.034144e-07
936.0,1002.259,6319.277,8.899291e-05,0.4611619,0.1672389,1.034177e-07
937.0,1002.926,6315.708,8.900246e-05,0.4611692,0.1672428,1.034211e-07
938.0,1003.589,6312.158,8.901196e-05,0.4611764,0.1672468,1.034245e-07
939.0,1004.249,6308.628,8.902141e-05,0.4611835,0.1672507,1.034278e-07
940.0,1004.905,6305.117,8.90308e-05,0.4611907,0.1672545,1.034312e-07
941.0,1005.557,6301.627,8.904014e-05,0.4611977,0.1672584,1.034345e-07
942.0,1006.206,6298.155,8.904943e-05,0.4612048,0.1672622,1.034378e-07
943.0,1006.851,6294.703,8.905866e-05,0.4612118,0.1672661,1.03441e-07
944.0,1007.493,6291.27,8.906784e-05,0.4612188,0.1672699,1.034443e-07
945.0,1008.131,6287.857,8.907697e-05,0.4612258,0.1672737,1.034475e-07
946.0,1008.766,6284.462,8.908605e-05,0.4612327,0.1672774,1.034507e-07
947.0,1009.397,6281.086,8.909508e-05,0.4612396,0.1672812,1.03454e-07
948.0,1010.024,6277.73,8.910405e-05,0.4612465,0.1672849,1.034571e-07
949.0,1010.649,6274.392,8.911298e-05,0.4612533,0.1672886,1.034603e-07
950.0,1011.269,6271.073,8.912185e-05,0.4612601,0.1672923,1.034635e-07
951.0,1011.887,6267.772,8.913068e-05,0.4612668,0.167296,1.034666e-07
952.0,1012.501,6264.49,8.913945e-05,0.4612736,0.1672997,1.034697e-07
953.0,1013.111,6261.227,8.914818e-05,0.4612803,0.1673033,1.034728e-07
954.0,1013.719,6257.981,8.915685e-05,0.4612869,0.1673069,1.034759e-07
955.0,1014.323,6254.754,8.916548e-05,0.4612935,0.1673105,1.03479e-07
956.0,1014.923,6251.545,8.917406e-05,0.4613001,0.1673141,1.034821e-07
957.0,1015.52,6248.354,8.918258e-05,0.4613067,0.1673177,1.034851e-07
958.0,1016.113,6245.19,8.919104e-05,0.4613132,0.1673213,1.034881e-07
959.0,1016.705,6242.024,8.91995e-05,0.4613197,0.1673248,1.034912e-07
960.0,1017.292,6238.894,8.920786e-05,0.4613262,0.1673283,1.034941e-07
961.0,1017.877,6235.765,8.921622e-05,0.4613326,0.1673318,1.034971e-07
962.0,1018.457,6232.671,8.922449e-05,0.461339,0.1673353,1.035001e-07
963.0,1019.034,6229.587,8.923273e-05,0.4613454,0.1673388,1.03503e-07
964.0,1019.609,6226.517,8.924093e-05,0.4613518,0.1673422,1.03506e-07
965.0,1020.181,6223.467,8.924907e-05,0.4613581,0.1673457,1.035089e-07
966.0,1020.749,6220.434,8.925717e-05,0.4613644,0.1673491,1.035118e-07
967.0,1021.314,6217.419,8.926522e-05,0.4613706,0.1673525,1.035147e-07
968.0,1021.876,6214.421,8.927323e-05,0.4613768,0.1673559,1.035175e-07
969.0,1022.434,6211.44,8.928119e-05,0.461383,0.1673593,1.035204e-07
970.0,1022.99,6208.477,8.92891e-05,0.4613892,0.1673626,1.035232e-07
971.0,1023.542,6205.53,8.929697e-05,0.4613953,0.167366,1.035261e-07
972.0,1024.092,6202.6,8.930479e-05,0.4614014,0.1673693,1.035289e-07
973.0,1024.638,6199.687,8.931256e-05,0.4614075,0.1673726,1.035317e-07
974.0,1025.181,6196.791,8.932029e-05,0.4614135,0.1673759,1.035345e-07
975.0,1025.721,6193.911,8.932798e-05,0.4614196,0.1673792,1.035372e-07
976.0,1026.258,6191.048,8.933562e-05,0.4614255,0.1673824,1.0354e-07
977.0,1026.792,6188.201,8.934321e-05,0.4614315,0.1673857,1.035427e-07
978.0,1027.324,6185.371,8.935076e-05,0.4614374,0.1673889,1.035455e-07
979.0,1027.852,6182.556,8.935827e-05,0.4614433,0.1673921,1.035482e-07
980.0,1028.377,6179.759,8.936573e-05,0.4614492,0.1673953,1.035509e-07
981.0,1028.899,6176.977,8.937315e-05,0.4614551,0.1673985,1.035535e-07
982.0,1029.418,6174.211,8.938053e-05,0.4614609,0.1674017,1.035562e-07
983.0,1029.935,6171.461,8.938786e-05,0.4614667,0.1674048,1.035589e-07
984.0,1030.448,6168.728,8.939515e-05,0.4614724,0.1674079,1.035615e-07
985.0,1030.958,6166.01,8.94024e-05,0.4614781,0.1674111,1.035641e-07
986.0,1031.466,6163.307,8.94096e-05,0.4614839,0.1674142,1.035668e-07
987.0,1031.97,6160.628,8.941674e-05,0.4614895,0.1674173,1.035693e-07
988.0,1032.473,6157.949,8.942388e-05,0.4614952,0.1674203,1.03572e-07
989.0,1032.971,6155.298,8.943095e-05,0.4615008,0.1674234,1.035745e-07
990.0,1033.468,6152.652,8.9438e-05,0.4615064,0.1674265,1.035771e-07
991.0,1033.961,6150.033,8.944498e-05,0.461512,0.1674295,1.035796e-07
992.0,1034.451,6147.424,8.945193e-05,0.4615175,0.1674325,1.035822e-07
993.0,1034.939,6144.828,8.945884e-05,0.461523,0.1674355,1.035847e-07
994.0,1035.424,6142.248,8.946571e-05,0.4615285,0.1674385,1.035872e-07
995.0,1035.907,6139.684,8.947254e-05,0.461534,0.1674415,1.035897e-07
996.0,1036.386,6137.135,8.947932e-05,0.4615394,0.1674445,1.035922e-07
997.0,1036.863,6134.601,8.948606e-05,0.4615449,0.1674474,1.035946e-07
998.0,1037.337,6132.082,8.949276e-05,0.4615503,0.1674504,1.035971e-07
999.0,1037.809,6129.578,8.949942e-05,0.4615556,0.1674533,1.035996e-07
1000.0,1038.277,6127.089,8.950603e-05,0.461561,0.1674562,1.03602e-07
1001.0,1038.747,6124.595,8.951266e-05,0.4615663,0.1674591,1.036045e-07
1002.0,1039.213,6122.114,8.951925e-05,0.4615716,0.167462,1.036069e-07
1003.0,1039.677,6119.652,8.952579e-05,0.4615769,0.1674649,1.036093e-07
1004.0,1040.137,6117.208,8.953227e-05,0.4615821,0.1674677,1.036117e-07
