Iter,fpx,fpy,fpz,fvx,fvy,fvz
270.0,22.94276,171.9811,1.034754e-15,1.046586,1.249198,-2.60005e-18
271.0,22.03755,179.7038,1.036316e-15,1.045323,1.244345,-2.644952e-18
272.0,21.60208,187.6242,1.037276e-15,1.043769,1.239189,-2.658601e-18
273.0,21.17197,194.8822,1.038428e-15,1.041933,1.233711,-2.672844e-18
274.0,19.90388,203.7626,1.040211e-15,1.039691,1.22805,-2.731999e-18
275.0,19.79694,210.1553,1.040944e-15,1.037051,1.222042,-2.718382e-18
276.0,19.1331,219.6655,1.042668e-15,1.034066,1.215732,-2.782015e-18
277.0,18.36505,224.7757,1.043398e-15,1.030875,1.208767,-2.774613e-18
278.0,18.93842,234.3048,1.044621e-15,1.027153,1.201922,-2.798169e-18
279.0,17.29906,238.134,1.045778e-15,1.02345,1.194594,-2.806061e-18
280.0,18.39489,246.2993,1.046366e-15,1.019257,1.187498,-2.758786e-18
281.0,17.37178,250.8239,1.047394e-15,1.015062,1.180186,-2.776358e-18
282.0,17.61511,257.1002,1.048072e-15,1.010501,1.173139,-2.736586e-18
283.0,18.58571,262.2045,1.047978e-15,1.006066,1.166138,-2.7125e-18
284.0,17.2129,266.9319,1.049304e-15,1.001376,1.159572,-2.744135e-18
285.0,18.76256,270.7962,1.048176e-15,0.9970072,1.153455,-2.670612e-18
286.0,16.60802,274.8217,1.049882e-15,0.9923983,1.147784,-2.735873e-18
287.0,17.50875,277.639,1.048731e-15,0.9882621,1.142378,-2.659212e-18
288.0,16.27524,280.9982,1.049466e-15,0.9840521,1.137363,-2.697818e-18
289.0,15.57107,282.9877,1.049258e-15,0.9802287,1.132611,-2.68508e-18
290.0,15.34015,284.7094,1.048544e-15,0.9764552,1.12829,-2.662804e-18
291.0,13.80076,286.9804,1.049165e-15,0.9729153,1.124235,-2.713072e-18
292.0,13.27847,286.2387,1.048103e-15,0.9694203,1.120445,-2.676685e-18
293.0,11.78538,287.9179,1.048915e-15,0.9660892,1.116948,-2.743739e-18
294.0,10.59049,286.0854,1.047991e-15,0.9627275,1.113694,-2.716776e-18
295.0,9.691025,286.7389,1.048314e-15,0.9595598,1.110828,-2.756613e-18
296.0,7.820763,285.2051,1.048292e-15,0.9561453,1.108229,-2.765819e-18
297.0,7.633853,283.6433,1.047301e-15,0.953018,1.105987,-2.74779e-18
298.0,4.728374,282.53,1.048706e-15,0.9496191,1.104101,-2.813946e-18
299.0,4.774524,280.472,1.047592e-15,0.9465627,1.102442,-2.761185e-18
300.0,2.591774,278.9309,1.048365e-15,0.9431942,1.101035,-2.816236e-18
