,fpx,fpy,fpz,fvx,fvy,fvz
351.0,2589.834,26516.47,0.000339738,1.294277,0.458414,2.86048e-07
352.0,2626.794,26508.1,0.0003388101,1.295856,0.4588651,2.859745e-07
353.0,2637.342,26614.31,0.0003382865,1.296919,0.4588112,2.850624e-07
354.0,2662.186,26590.88,0.0003389991,1.297779,0.4585075,2.848545e-07
355.0,2673.563,26599.53,0.0003401888,1.298084,0.4583025,2.841801e-07
356.0,2687.637,26571.61,0.0003418765,1.298425,0.4579394,2.840066e-07
357.0,2688.586,26564.72,0.0003439597,1.298232,0.4573379,2.830975e-07
358.0,2689.102,26542.8,0.0003463012,1.298101,0.4569454,2.827558e-07
359.0,2685.055,26520.2,0.0003486828,1.297783,0.4565789,2.823577e-07
360.0,2678.739,26496.51,0.0003510247,1.29745,0.4562288,2.820654e-07
361.0,2667.412,26485.43,0.0003532349,1.297023,0.4558453,2.81689e-07
362.0,2651.913,26488.29,0.0003552779,1.296556,0.4554737,2.813511e-07
363.0,2636.34,26481.36,0.0003572169,1.296081,0.4551125,2.811043e-07
364.0,2612.59,26511.87,0.0003588875,1.295422,0.4547003,2.806584e-07
365.0,2588.702,26541.15,0.0003604006,1.29484,0.4543077,2.804387e-07
366.0,2560.848,26583.95,0.0003617014,1.294064,0.4538863,2.800851e-07
367.0,2531.712,26635.71,0.0003627881,1.293294,0.4534786,2.79856e-07
368.0,2501.505,26694.51,0.0003636126,1.292482,0.4531115,2.796788e-07
369.0,2472.86,26753.95,0.0003641386,1.291728,0.4528751,2.796769e-07
370.0,2451.916,26784.57,0.000364368,1.291125,0.4528297,2.799869e-07
371.0,2438.939,26793.41,0.0003642071,1.290754,0.4530137,2.804894e-07
372.0,2435.403,26778.99,0.0003636171,1.290689,0.4534363,2.812034e-07
373.0,2443.082,26738.59,0.0003625806,1.291029,0.4541305,2.821495e-07
374.0,2463.278,26671.37,0.0003610832,1.291847,0.4551296,2.83327e-07
375.0,2495.501,26581.33,0.0003591475,1.293124,0.4563672,2.846195e-07
376.0,2531.346,26500.16,0.0003568952,1.294533,0.4574932,2.855264e-07
377.0,2578.792,26393.27,0.0003545402,1.296417,0.4587999,2.867085e-07
378.0,2630.328,26281.65,0.000352103,1.298283,0.4600633,2.87629e-07
379.0,2682.951,26181.79,0.0003497585,1.300212,0.4611993,2.883168e-07
380.0,2731.396,26111.55,0.0003475745,1.302061,0.4621788,2.887334e-07
381.0,2772.209,26082.81,0.0003456735,1.303772,0.4629563,2.888793e-07
382.0,2817.437,26014.2,0.0003444086,1.305354,0.4635804,2.89132e-07
383.0,2840.116,26065.77,0.0003432153,1.306659,0.4641084,2.888157e-07
384.0,2872.09,26028.32,0.0003429815,1.30783,0.4641631,2.887841e-07
385.0,2880.059,26089.82,0.0003430717,1.308357,0.4641263,2.879537e-07
386.0,2892.69,26100.42,0.0003438885,1.308906,0.4638133,2.877543e-07
387.0,2896.188,26113.29,0.0003452356,1.308969,0.4634127,2.870582e-07
388.0,2898.498,26108.62,0.0003469871,1.308945,0.4630541,2.866888e-07
389.0,2896.308,26099.59,0.0003489736,1.30873,0.4626407,2.862379e-07
390.0,2891.521,26086.8,0.0003510564,1.308453,0.4622613,2.859062e-07
391.0,2882.446,26080.51,0.0003531146,1.30807,0.4618756,2.85548e-07
392.0,2869.981,26082.47,0.000355069,1.307647,0.4615183,2.852518e-07
393.0,2854.129,26096.35,0.0003568445,1.307198,0.461206,2.84997e-07
394.0,2835.708,26121.86,0.0003583939,1.306753,0.4609473,2.848074e-07
395.0,2815.108,26159.48,0.0003596867,1.306318,0.4607327,2.846623e-07
396.0,2793.096,26207.26,0.0003607134,1.305901,0.4605555,2.84567e-07
397.0,2770.678,26261.43,0.0003614787,1.305508,0.4604176,2.845273e-07
398.0,2750.164,26311.87,0.0003619935,1.305175,0.4603501,2.846021e-07
399.0,2734.033,26348.36,0.000362253,1.304946,0.4603939,2.848284e-07
400.0,2723.56,26368.01,0.0003622322,1.304859,0.4605774,2.851918e-07
401.0,2719.511,26370.38,0.0003619137,1.304947,0.460908,2.856754e-07
402.0,2722.752,26355.22,0.0003612891,1.305267,0.4614027,2.862887e-07
403.0,2734.496,26319.71,0.0003603584,1.305871,0.4620844,2.870512e-07
404.0,2755.319,26263.03,0.0003591307,1.306778,0.4629438,2.879342e-07
405.0,2784.181,26190.12,0.0003576405,1.307953,0.4639171,2.888419e-07
406.0,2815.979,26120.55,0.0003559725,1.309212,0.4648236,2.895298e-07
407.0,2853.631,26041.4,0.000354254,1.310705,0.4658036,2.902967e-07
408.0,2891.771,25972.48,0.0003524846,1.312188,0.4667513,2.908973e-07
409.0,2927.112,25927.46,0.0003507914,1.313635,0.4675615,2.912714e-07
410.0,2958.152,25909.4,0.0003492566,1.315034,0.4682681,2.915136e-07
411.0,2984.455,25912.74,0.0003479699,1.316303,0.4688284,2.916304e-07
412.0,3007.427,25921.59,0.0003470655,1.317412,0.4692081,2.916319e-07
413.0,3026.902,25929.69,0.0003466117,1.318304,0.4694143,2.915071e-07
414.0,3042.816,25933.61,0.0003466312,1.318963,0.4694609,2.912904e-07
415.0,3054.444,25936.46,0.000347093,1.319419,0.4693873,2.90998e-07
416.0,3060.488,25944.75,0.0003479278,1.319664,0.4692029,2.906299e-07
417.0,3061.468,25957.59,0.000349065,1.319736,0.4689433,2.902554e-07
418.0,3058.398,25973.0,0.0003504082,1.319689,0.4686696,2.899263e-07
419.0,3051.959,25990.48,0.0003518584,1.319548,0.4684033,2.896418e-07
420.0,3042.976,26009.36,0.000353333,1.319347,0.4681515,2.894072e-07
421.0,3032.403,26028.08,0.0003547606,1.319117,0.4679321,2.892344e-07
422.0,3021.178,26045.05,0.0003560839,1.318886,0.4677595,2.891284e-07
423.0,3009.962,26059.78,0.0003572591,1.318672,0.4676381,2.89082e-07
424.0,2999.54,26070.4,0.0003582617,1.318488,0.4675653,2.890947e-07
425.0,2989.535,26081.69,0.0003590627,1.318343,0.467539,2.891376e-07
426.0,2980.891,26091.9,0.0003596428,1.318273,0.4675862,2.892626e-07
427.0,2973.672,26102.41,0.0003599836,1.318273,0.4676957,2.894386e-07
428.0,2968.365,26112.64,0.0003600878,1.318358,0.4678739,2.896695e-07
429.0,2965.741,26120.12,0.0003599607,1.31854,0.4681366,2.899689e-07
430.0,2966.138,26126.02,0.0003595951,1.318852,0.4685033,2.903406e-07
431.0,2970.423,26127.99,0.0003589909,1.319326,0.468986,2.908033e-07
432.0,2979.62,26121.46,0.000358165,1.319974,0.469577,2.913498e-07
433.0,2993.427,26108.24,0.0003571384,1.32079,0.4702496,2.919268e-07
434.0,3011.137,26090.47,0.0003559569,1.321742,0.4709641,2.924908e-07
435.0,3031.395,26072.41,0.0003546826,1.322784,0.471675,2.929935e-07
436.0,3052.3,26060.15,0.0003533846,1.323849,0.4723375,2.933948e-07
437.0,3072.843,26056.75,0.0003521231,1.324923,0.4729584,2.937266e-07
438.0,3091.541,26066.6,0.0003509417,1.325962,0.4735218,2.939713e-07
439.0,3108.78,26082.51,0.0003499258,1.326937,0.4739981,2.94143e-07
440.0,3123.998,26102.03,0.0003491442,1.327803,0.4743582,2.942103e-07
441.0,3136.415,26125.99,0.0003486417,1.328547,0.4746022,2.941792e-07
442.0,3145.967,26151.86,0.0003484387,1.329161,0.4747471,2.940874e-07
443.0,3151.632,26182.78,0.0003485227,1.329615,0.4747873,2.939182e-07
444.0,3153.341,26219.44,0.0003488699,1.329934,0.47475,2.937111e-07
445.0,3152.521,26253.81,0.0003494538,1.330135,0.4746664,2.935203e-07
446.0,3149.058,26288.67,0.0003502074,1.330244,0.4745574,2.933322e-07
447.0,3143.532,26322.71,0.0003510714,1.330284,0.4744354,2.931684e-07
448.0,3136.184,26357.28,0.0003519825,1.33028,0.4743184,2.930297e-07
449.0,3127.853,26390.17,0.0003528915,1.330252,0.4742218,2.929361e-07
450.0,3119.384,26419.19,0.0003537575,1.330218,0.4741573,2.928926e-07
451.0,3111.614,26442.24,0.0003545464,1.330201,0.4741353,2.929047e-07
452.0,3105.822,26454.47,0.0003552389,1.330221,0.4741649,2.929867e-07
453.0,3102.421,26455.56,0.0003558117,1.330288,0.4742425,2.931198e-07
454.0,3100.062,26454.7,0.0003562338,1.330394,0.4743486,2.932513e-07
455.0,3098.427,26455.15,0.0003564994,1.330545,0.4744859,2.933983e-07
456.0,3097.397,26458.97,0.0003566031,1.330744,0.4746675,2.935704e-07
457.0,3097.314,26465.92,0.0003565426,1.331005,0.474906,2.937844e-07
458.0,3098.48,26476.05,0.0003563108,1.331344,0.4752104,2.940453e-07
459.0,3101.175,26488.84,0.0003559091,1.33177,0.475577,2.943463e-07
460.0,3105.637,26503.36,0.0003553514,1.332286,0.4759964,2.946756e-07
461.0,3111.858,26519.18,0.0003546619,1.332886,0.4764537,2.950151e-07
462.0,3119.748,26535.57,0.0003538769,1.333554,0.4769302,2.953493e-07
463.0,3128.525,26555.07,0.0003530316,1.334268,0.4774045,2.956502e-07
464.0,3137.54,26578.85,0.000352171,1.335,0.4778554,2.959066e-07
465.0,3146.055,26608.38,0.0003513389,1.335723,0.4782671,2.961083e-07
466.0,3153.504,26644.18,0.0003505764,1.336413,0.47863,2.962552e-07
467.0,3159.69,26684.72,0.000349921,1.337055,0.4789385,2.963544e-07
468.0,3164.333,26729.0,0.0003494026,1.337628,0.4791846,2.964014e-07
469.0,3166.935,26777.76,0.0003490388,1.338122,0.4793659,2.963929e-07
470.0,3167.184,26831.52,0.0003488336,1.338537,0.4794901,2.963428e-07
471.0,3165.169,26888.88,0.0003487849,1.338872,0.4795658,2.962664e-07
472.0,3161.303,26947.35,0.0003488827,1.339139,0.4796055,2.961815e-07
473.0,3156.54,27001.6,0.0003491149,1.339345,0.4796197,2.961092e-07
474.0,3151.348,27050.03,0.0003494533,1.339507,0.4796209,2.960511e-07
475.0,3145.661,27094.53,0.0003498572,1.339639,0.4796206,2.960042e-07
476.0,3139.513,27136.63,0.0003502885,1.339757,0.4796286,2.959744e-07
477.0,3133.187,27176.42,0.0003507156,1.339873,0.4796532,2.959703e-07
478.0,3127.045,27213.5,0.0003511121,1.34,0.4797014,2.959964e-07
479.0,3121.499,27247.02,0.0003514581,1.340148,0.4797765,2.960548e-07
480.0,3117.058,27275.12,0.0003517441,1.34032,0.479877,2.961444e-07
481.0,3113.947,27297.3,0.0003519646,1.340517,0.4799992,2.962565e-07
482.0,3112.077,27314.7,0.0003521149,1.340737,0.4801396,2.963818e-07
483.0,3111.282,27329.09,0.0003521902,1.340981,0.4803004,2.965196e-07
484.0,3111.403,27342.12,0.0003521855,1.341253,0.4804858,2.966708e-07
485.0,3112.253,27355.68,0.0003520956,1.341556,0.4806982,2.968351e-07
486.0,3113.473,27372.34,0.0003519159,1.34189,0.4809351,2.970053e-07
487.0,3114.634,27394.86,0.0003516463,1.342256,0.4811918,2.971745e-07
488.0,3115.453,27424.73,0.0003512944,1.342651,0.4814634,2.973396e-07
489.0,3115.635,27463.24,0.0003508719,1.343071,0.4817433,2.974953e-07
490.0,3115.3,27508.76,0.0003504022,1.343507,0.4820226,2.976434e-07
491.0,3114.667,27558.73,0.0003499132,1.34395,0.4822919,2.977806e-07
492.0,3113.63,27612.41,0.0003494286,1.344388,0.4825426,2.978969e-07
493.0,3112.302,27667.66,0.0003489745,1.344809,0.4827687,2.979938e-07
494.0,3110.216,27726.02,0.0003485633,1.345204,0.4829678,2.980602e-07
495.0,3107.5,27785.58,0.0003482122,1.345567,0.4831391,2.98108e-07
496.0,3103.828,27847.51,0.000347924,1.345893,0.4832842,2.981318e-07
497.0,3098.871,27913.07,0.000347699,1.346182,0.4834032,2.981312e-07
498.0,3092.622,27982.04,0.0003475367,1.346437,0.4835011,2.981166e-07
499.0,3085.329,28052.85,0.0003474346,1.346661,0.4835835,2.980982e-07
500.0,3077.563,28122.35,0.0003473904,1.346861,0.4836557,2.980874e-07
501.0,3069.494,28190.02,0.0003473917,1.347044,0.483723,2.980821e-07
502.0,3061.825,28252.19,0.0003474338,1.347216,0.4837893,2.980948e-07
503.0,3054.549,28309.7,0.0003474999,1.347384,0.4838587,2.981162e-07
504.0,3047.897,28361.96,0.0003475774,1.347554,0.4839356,2.981524e-07
505.0,3041.595,28411.46,0.0003476475,1.347731,0.4840226,2.981954e-07
506.0,3035.833,28457.74,0.000347702,1.347918,0.4841204,2.982527e-07
507.0,3030.769,28500.36,0.000347736,1.348118,0.484228,2.983224e-07
508.0,3026.386,28539.84,0.000347745,1.34833,0.4843451,2.984006e-07
509.0,3022.668,28576.55,0.0003477272,1.348553,0.4844705,2.984852e-07
510.0,3019.513,28611.29,0.0003476815,1.348786,0.4846039,2.98574e-07
511.0,3016.675,28645.75,0.0003476045,1.349028,0.484745,2.986634e-07
512.0,3014.14,28680.1,0.0003474975,1.349277,0.4848928,2.987565e-07
513.0,3009.944,28725.65,0.0003473254,1.349514,0.4850305,2.988147e-07
514.0,3007.675,28761.91,0.0003471622,1.349779,0.4851912,2.989306e-07
515.0,3004.07,28808.23,0.0003469497,1.350054,0.4853602,2.990022e-07
516.0,3002.191,28844.06,0.0003467537,1.350307,0.4855057,2.991093e-07
517.0,2999.986,28883.97,0.0003465519,1.350591,0.4856623,2.991846e-07
518.0,2995.435,28937.39,0.0003463056,1.350844,0.4858064,2.992181e-07
519.0,2989.145,29001.77,0.0003460396,1.351092,0.4859417,2.992467e-07
520.0,2982.456,29068.47,0.0003457774,1.351335,0.4860781,2.992953e-07
521.0,2976.318,29131.06,0.000345541,1.351568,0.4862023,2.993527e-07
522.0,2970.127,29192.81,0.0003453261,1.351789,0.486313,2.993908e-07
523.0,2963.422,29256.17,0.0003451289,1.351996,0.4864133,2.994127e-07
524.0,2956.271,29320.67,0.0003449514,1.352188,0.4865054,2.994303e-07
525.0,2939.978,29440.64,0.0003446432,1.352391,0.4866073,2.992932e-07
526.0,2942.11,29444.05,0.000344675,1.352541,0.4866713,2.996241e-07
527.0,2929.747,29536.67,0.0003444772,1.352717,0.486757,2.994038e-07
528.0,2928.885,29555.91,0.0003444945,1.352866,0.4868226,2.996159e-07
529.0,2911.47,29676.9,0.0003442314,1.353017,0.4869131,2.993594e-07
530.0,2911.31,29691.26,0.0003442684,1.353184,0.4869891,2.99676e-07
531.0,2899.001,29779.07,0.0003440916,1.353321,0.4870719,2.995005e-07
532.0,2896.405,29808.33,0.0003440807,1.353505,0.4871545,2.996963e-07
533.0,2887.251,29876.3,0.0003439457,1.353646,0.487242,2.996212e-07
534.0,2882.392,29919.48,0.000343879,1.353829,0.4873293,2.997309e-07
535.0,2874.628,29979.46,0.0003437507,1.353984,0.4874153,2.997201e-07
536.0,2868.665,30029.57,0.0003436434,1.354161,0.487508,2.997923e-07
537.0,2862.3,30082.26,0.0003435165,1.354332,0.4876052,2.998299e-07
538.0,2856.902,30129.63,0.0003433956,1.354507,0.4876992,2.998912e-07
539.0,2851.702,30176.11,0.00034327,1.354682,0.4877928,2.999394e-07
540.0,2846.668,30221.89,0.00034314,1.354855,0.487886,2.999871e-07
541.0,2841.364,30269.59,0.0003430002,1.355027,0.4879791,3.000263e-07
542.0,2835.942,30318.23,0.0003428546,1.355197,0.488071,3.000667e-07
543.0,2830.168,30369.17,0.0003427003,1.355363,0.488162,3.001015e-07
544.0,2824.415,30420.03,0.0003425454,1.355528,0.4882509,3.001405e-07
545.0,2818.379,30472.56,0.0003423862,1.355688,0.4883379,3.001722e-07
546.0,2812.405,30524.56,0.0003422302,1.355845,0.4884223,3.002073e-07
547.0,2805.986,30579.04,0.00034207,1.355998,0.4885044,3.002315e-07
548.0,2799.796,30631.78,0.0003419182,1.356147,0.4885835,3.002646e-07
549.0,2794.968,30675.71,0.0003417954,1.35629,0.4886605,3.003156e-07
550.0,2784.716,30752.59,0.0003415844,1.356432,0.4887359,3.002498e-07
551.0,2779.159,30800.21,0.0003414587,1.35657,0.4888065,3.003498e-07
552.0,2770.963,30863.51,0.0003412934,1.356704,0.4888793,3.003286e-07
553.0,2760.893,30937.98,0.0003410999,1.356835,0.4889482,3.003162e-07
554.0,2758.466,30965.18,0.0003410414,1.35697,0.4890144,3.004658e-07
555.0,2752.657,31012.37,0.0003409284,1.357092,0.4890839,3.004349e-07
556.0,2745.622,31067.03,0.000340798,1.357218,0.4891488,3.004358e-07
557.0,2740.539,31109.3,0.0003407023,1.357344,0.4892139,3.004904e-07
558.0,2727.614,31199.56,0.0003404713,1.357465,0.4892818,3.003798e-07
559.0,2719.937,31257.91,0.0003403275,1.357595,0.489351,3.004867e-07
560.0,2717.902,31281.23,0.0003402787,1.357724,0.4894168,3.006071e-07
561.0,2713.379,31319.6,0.000340187,1.357844,0.4894809,3.005939e-07
562.0,2708.881,31357.83,0.0003400963,1.357969,0.4895437,3.006201e-07
563.0,2699.065,31428.54,0.0003399125,1.358087,0.4896065,3.005548e-07
564.0,2692.438,31480.08,0.0003397805,1.358215,0.4896769,3.006313e-07
565.0,2689.393,31509.47,0.0003397054,1.358337,0.4897464,3.007194e-07
566.0,2683.113,31558.73,0.0003395738,1.358456,0.4898043,3.006924e-07
567.0,2676.851,31607.89,0.0003394429,1.35858,0.4898683,3.007161e-07
568.0,2671.981,31648.45,0.0003393319,1.358695,0.4899373,3.007664e-07
569.0,2667.048,31689.72,0.0003392189,1.358818,0.4899997,3.00792e-07
570.0,2661.731,31732.9,0.0003390993,1.358932,0.4900603,3.008097e-07
571.0,2656.045,31778.59,0.0003389734,1.35905,0.4901215,3.008275e-07
572.0,2652.605,31810.23,0.0003388853,1.359162,0.490184,3.008893e-07
573.0,2646.006,31861.26,0.0003387437,1.359273,0.4902404,3.008607e-07
574.0,2639.761,31909.93,0.0003386095,1.359385,0.4903001,3.008861e-07
575.0,2636.94,31937.54,0.000338533,1.359493,0.4903623,3.009663e-07
576.0,2630.605,31986.62,0.0003383975,1.3596,0.4904174,3.00931e-07
577.0,2624.317,32035.14,0.0003382648,1.359707,0.4904726,3.009495e-07
578.0,2620.643,32067.59,0.0003381765,1.359811,0.490531,3.010139e-07
579.0,2615.955,32106.06,0.0003380726,1.359914,0.4905853,3.010184e-07
580.0,2611.31,32144.09,0.0003379708,1.360016,0.4906388,3.010388e-07
581.0,2604.789,32193.52,0.0003378377,1.360117,0.4906932,3.010269e-07
582.0,2601.379,32223.76,0.0003377578,1.360218,0.4907476,3.010975e-07
583.0,2597.51,32256.65,0.0003376707,1.360317,0.4907994,3.011112e-07
584.0,2591.786,32300.76,0.0003375529,1.360414,0.4908511,3.010995e-07
585.0,2587.101,32338.48,0.0003374529,1.360513,0.4909038,3.011353e-07
586.0,2582.939,32372.88,0.0003373614,1.36061,0.4909559,3.011639e-07
587.0,2578.974,32405.98,0.0003372734,1.360706,0.4910068,3.011871e-07
588.0,2574.986,32439.13,0.0003371852,1.360802,0.4910574,3.012068e-07
589.0,2571.039,32471.98,0.0003370974,1.360897,0.4911081,3.012277e-07
590.0,2567.199,32504.12,0.0003370111,1.360992,0.4911586,3.012498e-07
591.0,2563.46,32535.59,0.0003369261,1.361085,0.4912088,3.01272e-07
592.0,2559.799,32566.55,0.0003368421,1.361179,0.4912587,3.012937e-07
593.0,2556.234,32596.88,0.0003367592,1.361272,0.4913082,3.013157e-07
594.0,2552.81,32626.31,0.0003366784,1.361364,0.4913573,3.013385e-07
595.0,2549.537,32654.77,0.0003365999,1.361455,0.4914061,3.013615e-07
596.0,2546.397,32682.37,0.0003365233,1.361546,0.4914545,3.013842e-07
597.0,2543.369,32709.24,0.0003364486,1.361636,0.4915026,3.014065e-07
598.0,2540.445,32735.43,0.0003363754,1.361725,0.4915503,3.014287e-07
599.0,2537.622,32760.95,0.000336304,1.361813,0.4915976,3.014507e-07
600.0,2534.892,32785.84,0.0003362341,1.361901,0.4916445,3.014725e-07
601.0,2532.252,32810.12,0.0003361659,1.361988,0.491691,3.014941e-07
602.0,2529.709,32833.75,0.0003360994,1.362074,0.491737,3.015157e-07
603.0,2527.275,32856.65,0.0003360349,1.36216,0.4917828,3.015375e-07
604.0,2524.957,32878.77,0.0003359726,1.362245,0.4918281,3.015593e-07
605.0,2522.754,32900.13,0.0003359124,1.362329,0.4918731,3.015811e-07
606.0,2520.661,32920.75,0.0003358543,1.362412,0.4919177,3.016028e-07
607.0,2518.678,32940.62,0.0003357982,1.362495,0.4919621,3.016245e-07
608.0,2516.808,32959.75,0.0003357443,1.362578,0.4920061,3.016463e-07
609.0,2515.053,32978.11,0.0003356925,1.36266,0.4920498,3.016682e-07
610.0,2513.415,32995.69,0.0003356428,1.362741,0.4920933,3.016902e-07
611.0,2511.896,33012.49,0.0003355953,1.362823,0.4921365,3.017122e-07
612.0,2510.495,33028.52,0.0003355498,1.362903,0.4921794,3.017344e-07
613.0,2509.213,33043.76,0.0003355064,1.362983,0.4922222,3.017567e-07
614.0,2508.053,33058.21,0.0003354651,1.363063,0.4922646,3.017791e-07
615.0,2507.016,33071.87,0.000335426,1.363142,0.4923069,3.018016e-07
616.0,2506.1,33084.73,0.0003353888,1.363221,0.4923489,3.018242e-07
617.0,2505.314,33096.77,0.0003353539,1.363299,0.4923908,3.018471e-07
618.0,2504.653,33108.0,0.000335321,1.363377,0.4924324,3.0187e-07
619.0,2504.115,33118.43,0.0003352903,1.363455,0.4924737,3.01893e-07
620.0,2503.701,33128.07,0.0003352615,1.363532,0.4925149,3.019161e-07
621.0,2503.41,33136.93,0.0003352349,1.363609,0.4925559,3.019392e-07
622.0,2503.243,33144.99,0.0003352103,1.363685,0.4925966,3.019625e-07
623.0,2503.197,33152.27,0.0003351877,1.363761,0.4926371,3.019859e-07
624.0,2503.274,33158.78,0.0003351673,1.363837,0.4926774,3.020093e-07
625.0,2503.471,33164.5,0.0003351488,1.363912,0.4927175,3.020328e-07
626.0,2503.789,33169.46,0.0003351324,1.363987,0.4927574,3.020564e-07
627.0,2504.227,33173.65,0.0003351181,1.364061,0.4927971,3.0208e-07
628.0,2504.784,33177.08,0.0003351058,1.364135,0.4928366,3.021037e-07
629.0,2505.459,33179.75,0.0003350955,1.364209,0.4928759,3.021275e-07
630.0,2506.252,33181.66,0.0003350873,1.364282,0.492915,3.021514e-07
631.0,2507.165,33182.82,0.0003350811,1.364355,0.492954,3.021754e-07
632.0,2508.196,33183.22,0.0003350768,1.364428,0.4929928,3.021996e-07
633.0,2509.345,33182.87,0.0003350744,1.364501,0.4930316,3.022239e-07
634.0,2510.611,33181.77,0.0003350739,1.364573,0.4930701,3.022482e-07
635.0,2511.971,33180.11,0.000335075,1.364645,0.4931093,3.022724e-07
636.0,2513.474,33177.51,0.0003350782,1.364717,0.4931478,3.022975e-07
637.0,2515.092,33174.23,0.0003350836,1.364789,0.4931856,3.023221e-07
638.0,2516.855,33169.97,0.0003350915,1.36486,0.4932234,3.023473e-07
639.0,2518.844,33164.32,0.0003351033,1.36493,0.4932607,3.02374e-07
640.0,2520.694,33159.51,0.0003351131,1.365001,0.4932986,3.023948e-07
641.0,2522.596,33154.35,0.0003351233,1.365072,0.4933374,3.024191e-07
642.0,2525.002,33146.1,0.0003351419,1.365142,0.4933744,3.024506e-07
643.0,2527.38,33137.97,0.0003351606,1.365212,0.493411,3.024735e-07
644.0,2529.665,33130.37,0.0003351776,1.365282,0.4934485,3.024957e-07
645.0,2532.102,33121.87,0.000335197,1.365352,0.4934859,3.025219e-07
646.0,2534.673,33112.49,0.0003352187,1.365421,0.493523,3.025478e-07
647.0,2537.564,33101.15,0.0003352459,1.36549,0.4935597,3.025769e-07
648.0,2540.419,33089.96,0.0003352726,1.365558,0.4935963,3.026004e-07
649.0,2543.291,33078.71,0.0003352995,1.365628,0.493633,3.026249e-07
650.0,2546.331,33066.36,0.0003353293,1.365696,0.4936696,3.026519e-07
651.0,2549.579,33052.76,0.0003353626,1.365764,0.493706,3.026797e-07
652.0,2552.798,33039.26,0.0003353955,1.365832,0.4937422,3.027037e-07
653.0,2556.084,33025.4,0.0003354295,1.3659,0.4937785,3.027293e-07
654.0,2559.607,33010.0,0.0003354675,1.365967,0.4938145,3.027578e-07
655.0,2563.296,32993.61,0.0003355083,1.366035,0.4938504,3.027854e-07
656.0,2566.486,32980.25,0.0003355408,1.366102,0.4938867,3.028022e-07
657.0,2570.665,32960.81,0.0003355897,1.366169,0.4939224,3.028431e-07
658.0,2574.779,32941.71,0.0003356381,1.366236,0.4939571,3.028672e-07
659.0,2578.027,32927.95,0.0003356717,1.366303,0.4939936,3.028786e-07
660.0,2582.451,32906.96,0.0003357248,1.366369,0.4940292,3.029227e-07
661.0,2586.948,32885.46,0.0003357798,1.366435,0.4940634,3.029493e-07
662.0,2590.329,32870.83,0.0003358157,1.366501,0.4940997,3.02957e-07
663.0,2595.112,32847.59,0.0003358749,1.366567,0.494135,3.030049e-07
664.0,2599.847,32824.58,0.0003359339,1.366633,0.4941691,3.030299e-07
665.0,2603.441,32808.62,0.0003359732,1.366699,0.4942053,3.030376e-07
666.0,2608.678,32782.54,0.0003360401,1.366764,0.4942401,3.030895e-07
667.0,2613.5,32758.97,0.0003361005,1.366829,0.4942741,3.031091e-07
668.0,2617.438,32740.85,0.0003361456,1.366895,0.4943101,3.031212e-07
669.0,2622.772,32714.14,0.0003362141,1.366959,0.4943447,3.031694e-07
670.0,2627.828,32689.11,0.0003362784,1.367025,0.4943786,3.031914e-07
671.0,2632.12,32668.78,0.0003363294,1.36709,0.4944143,3.032057e-07
672.0,2637.668,32640.71,0.0003364016,1.367154,0.4944485,3.032518e-07
673.0,2642.87,32614.76,0.0003364684,1.367219,0.4944824,3.03273e-07
674.0,2647.541,32592.07,0.0003365258,1.367284,0.4945177,3.032913e-07
675.0,2653.203,32563.27,0.0003366,1.367347,0.4945517,3.033334e-07
676.0,2658.577,32536.22,0.0003366698,1.367412,0.4945855,3.033557e-07
677.0,2663.625,32511.17,0.0003367338,1.367476,0.4946204,3.033774e-07
678.0,2669.344,32481.98,0.0003368091,1.367539,0.4946542,3.034147e-07
679.0,2674.903,32453.76,0.0003368822,1.367603,0.4946878,3.034391e-07
680.0,2680.356,32426.17,0.0003369532,1.367667,0.4947223,3.034645e-07
681.0,2686.034,32397.2,0.0003370282,1.36773,0.4947559,3.03495e-07
682.0,2691.88,32367.18,0.0003371063,1.367794,0.4947894,3.035246e-07
683.0,2696.816,32342.74,0.0003371687,1.367857,0.4948237,3.035371e-07
684.0,2703.198,32309.41,0.0003372553,1.36792,0.494857,3.035867e-07
685.0,2709.551,32276.21,0.0003373419,1.367983,0.4948893,3.036138e-07
686.0,2715.357,32246.35,0.0003374195,1.368046,0.4949228,3.036326e-07
687.0,2721.094,32216.93,0.0003374958,1.368108,0.4949567,3.036587e-07
688.0,2727.07,32186.02,0.0003375762,1.368171,0.4949903,3.036897e-07
689.0,2734.222,32147.84,0.0003376769,1.368232,0.495023,3.037359e-07
690.0,2739.523,32121.02,0.0003377467,1.368293,0.4950559,3.037345e-07
691.0,2744.872,32094.0,0.0003378167,1.368357,0.4950893,3.037618e-07
692.0,2751.33,32060.04,0.0003379051,1.368419,0.4951232,3.038062e-07
693.0,2758.146,32023.95,0.0003379999,1.368481,0.4951561,3.038398e-07
694.0,2764.729,31989.21,0.000338091,1.368542,0.4951883,3.03864e-07
695.0,2771.151,31955.47,0.0003381796,1.368603,0.4952209,3.038893e-07
696.0,2777.416,31922.68,0.0003382656,1.368665,0.4952535,3.039144e-07
697.0,2783.758,31889.41,0.0003383529,1.368726,0.4952862,3.03943e-07
698.0,2790.2,31855.51,0.0003384419,1.368787,0.4953188,3.039721e-07
699.0,2796.603,31821.83,0.0003385302,1.368848,0.4953513,3.03999e-07
700.0,2803.208,31786.91,0.0003386221,1.368909,0.4953837,3.040298e-07
701.0,2809.811,31751.99,0.0003387139,1.36897,0.495416,3.040574e-07
