,fpx,fpy,fpz,fvx,fvy,fvz
1475.0,276.7924,1444.703,2.259424e-05,0.1706438,0.06139031,3.746437e-08
1476.0,276.7954,1444.696,2.259424e-05,0.170644,0.06139041,3.746437e-08
1477.0,276.8003,1444.678,2.259428e-05,0.1706442,0.06139052,3.746447e-08
1478.0,276.8049,1444.663,2.259431e-05,0.1706444,0.06139066,3.746455e-08
1479.0,276.8086,1444.652,2.259432e-05,0.1706446,0.06139078,3.746461e-08
1480.0,276.8142,1444.631,2.259434e-05,0.1706449,0.06139095,3.746475e-08
1481.0,276.8172,1444.625,2.259433e-05,0.1706451,0.06139105,3.746476e-08
1482.0,276.8219,1444.608,2.259437e-05,0.1706453,0.06139116,3.746485e-08
1483.0,276.8266,1444.593,2.259439e-05,0.1706456,0.0613913,3.746494e-08
1484.0,276.8314,1444.576,2.259441e-05,0.1706458,0.06139144,3.746504e-08
1485.0,276.8361,1444.561,2.259443e-05,0.170646,0.06139158,3.746512e-08
1486.0,276.8392,1444.554,2.259442e-05,0.1706463,0.0613917,3.746514e-08
1487.0,276.8438,1444.538,2.259445e-05,0.1706465,0.06139181,3.746523e-08
1488.0,276.8486,1444.522,2.259447e-05,0.1706467,0.06139195,3.746533e-08
1489.0,276.8533,1444.506,2.259449e-05,0.1706469,0.0613921,3.746543e-08
1490.0,276.858,1444.49,2.25945e-05,0.1706472,0.06139224,3.746551e-08
1491.0,276.8609,1444.485,2.259449e-05,0.1706474,0.06139235,3.746553e-08
1492.0,276.8655,1444.469,2.259452e-05,0.1706476,0.06139247,3.746562e-08
1493.0,276.8701,1444.454,2.259454e-05,0.1706479,0.06139261,3.746572e-08
1494.0,276.8748,1444.438,2.259456e-05,0.1706481,0.06139275,3.746582e-08
1495.0,276.8778,1444.432,2.259455e-05,0.1706483,0.06139287,3.746584e-08
1496.0,276.8824,1444.416,2.259458e-05,0.1706485,0.06139299,3.746594e-08
1497.0,276.887,1444.401,2.259459e-05,0.1706488,0.06139313,3.746603e-08
1498.0,276.8917,1444.386,2.259461e-05,0.170649,0.06139328,3.746613e-08
1499.0,276.8947,1444.38,2.259459e-05,0.1706492,0.06139339,3.746616e-08
1500.0,276.8993,1444.364,2.259462e-05,0.1706495,0.06139352,3.746625e-08
1501.0,276.9038,1444.35,2.259464e-05,0.1706497,0.06139366,3.746634e-08
1502.0,276.9084,1444.335,2.259465e-05,0.1706499,0.06139381,3.746644e-08
1503.0,276.9114,1444.329,2.259464e-05,0.1706502,0.06139392,3.746647e-08
1504.0,276.9159,1444.314,2.259466e-05,0.1706504,0.06139405,3.746656e-08
1505.0,276.9204,1444.299,2.259468e-05,0.1706506,0.06139419,3.746666e-08
1506.0,276.9248,1444.285,2.259469e-05,0.1706509,0.06139434,3.746675e-08
1507.0,276.9277,1444.28,2.259467e-05,0.1706511,0.06139446,3.746678e-08
1508.0,276.9322,1444.265,2.25947e-05,0.1706513,0.06139458,3.746688e-08
1509.0,276.9367,1444.251,2.259471e-05,0.1706516,0.06139472,3.746697e-08
1510.0,276.9411,1444.237,2.259472e-05,0.1706518,0.06139487,3.746707e-08
1511.0,276.944,1444.232,2.25947e-05,0.170652,0.06139499,3.74671e-08
1512.0,276.9485,1444.217,2.259473e-05,0.1706522,0.06139511,3.746719e-08
1513.0,276.9529,1444.203,2.259474e-05,0.1706525,0.06139526,3.746729e-08
1514.0,276.9572,1444.19,2.259475e-05,0.1706527,0.0613954,3.746738e-08
1515.0,276.9601,1444.185,2.259473e-05,0.170653,0.06139552,3.746741e-08
1516.0,276.9644,1444.171,2.259476e-05,0.1706532,0.06139564,3.74675e-08
1517.0,276.9688,1444.158,2.259477e-05,0.1706534,0.06139579,3.74676e-08
1518.0,276.973,1444.145,2.259477e-05,0.1706537,0.06139593,3.746769e-08
1519.0,276.9758,1444.141,2.259476e-05,0.1706539,0.06139605,3.746772e-08
1520.0,276.98,1444.127,2.259478e-05,0.1706541,0.06139617,3.746781e-08
1521.0,276.9843,1444.114,2.259479e-05,0.1706543,0.06139632,3.746791e-08
1522.0,276.9885,1444.102,2.259479e-05,0.1706546,0.06139647,3.7468e-08
1523.0,276.9914,1444.097,2.259478e-05,0.1706548,0.06139658,3.746804e-08
1524.0,276.9955,1444.084,2.25948e-05,0.170655,0.0613967,3.746812e-08
1525.0,276.9998,1444.071,2.259481e-05,0.1706553,0.06139685,3.746822e-08
1526.0,277.0027,1444.065,2.25948e-05,0.1706555,0.06139697,3.746827e-08
1527.0,277.007,1444.052,2.259482e-05,0.1706557,0.0613971,3.746836e-08
1528.0,277.011,1444.04,2.259483e-05,0.170656,0.06139724,3.746845e-08
1529.0,277.0139,1444.035,2.259481e-05,0.1706562,0.06139737,3.74685e-08
1530.0,277.018,1444.022,2.259483e-05,0.1706564,0.06139749,3.746859e-08
1531.0,277.0221,1444.01,2.259484e-05,0.1706566,0.06139764,3.746868e-08
1532.0,277.025,1444.005,2.259482e-05,0.1706569,0.06139777,3.746873e-08
1533.0,277.0293,1443.992,2.259484e-05,0.1706571,0.06139789,3.746882e-08
1534.0,277.0333,1443.98,2.259485e-05,0.1706573,0.06139804,3.746891e-08
1535.0,277.0362,1443.975,2.259483e-05,0.1706576,0.06139816,3.746896e-08
1536.0,277.0402,1443.963,2.259485e-05,0.1706578,0.06139829,3.746905e-08
1537.0,277.0443,1443.951,2.259485e-05,0.170658,0.06139843,3.746914e-08
1538.0,277.0471,1443.947,2.259484e-05,0.1706583,0.06139856,3.746919e-08
1539.0,277.0511,1443.935,2.259485e-05,0.1706585,0.06139868,3.746928e-08
1540.0,277.0541,1443.929,2.259485e-05,0.1706587,0.06139881,3.746934e-08
1541.0,277.0581,1443.917,2.259486e-05,0.1706589,0.06139894,3.746943e-08
1542.0,277.0621,1443.906,2.259487e-05,0.1706592,0.06139909,3.746952e-08
1543.0,277.0649,1443.901,2.259485e-05,0.1706594,0.06139921,3.746958e-08
1544.0,277.0689,1443.889,2.259486e-05,0.1706596,0.06139934,3.746966e-08
1545.0,277.0718,1443.884,2.259485e-05,0.1706598,0.06139946,3.746972e-08
1546.0,277.0758,1443.872,2.259487e-05,0.1706601,0.06139959,3.746981e-08
1547.0,277.0787,1443.867,2.259486e-05,0.1706603,0.06139972,3.746987e-08
1548.0,277.0826,1443.855,2.259487e-05,0.1706605,0.06139985,3.746996e-08
1549.0,277.0855,1443.85,2.259486e-05,0.1706607,0.06139998,3.747002e-08
1550.0,277.0895,1443.839,2.259487e-05,0.170661,0.06140011,3.747011e-08
1551.0,277.0924,1443.833,2.259486e-05,0.1706612,0.06140024,3.747017e-08
1552.0,277.0963,1443.822,2.259487e-05,0.1706614,0.06140037,3.747026e-08
1553.0,277.0992,1443.816,2.259486e-05,0.1706616,0.0614005,3.747032e-08
1554.0,277.1032,1443.805,2.259487e-05,0.1706619,0.06140063,3.747041e-08
1555.0,277.1061,1443.8,2.259486e-05,0.1706621,0.06140076,3.747047e-08
1556.0,277.1099,1443.789,2.259487e-05,0.1706623,0.0614009,3.747056e-08
1557.0,277.1128,1443.784,2.259485e-05,0.1706626,0.06140103,3.747062e-08
1558.0,277.1167,1443.773,2.259486e-05,0.1706628,0.06140116,3.747071e-08
1559.0,277.1195,1443.768,2.259485e-05,0.170663,0.06140129,3.747077e-08
1560.0,277.1235,1443.757,2.259486e-05,0.1706633,0.06140142,3.747087e-08
1561.0,277.126,1443.754,2.259484e-05,0.1706635,0.06140155,3.747092e-08
1562.0,277.1297,1443.744,2.259485e-05,0.1706637,0.06140167,3.7471e-08
1563.0,277.1326,1443.739,2.259484e-05,0.1706639,0.06140181,3.747108e-08
1564.0,277.1368,1443.726,2.259485e-05,0.1706642,0.06140195,3.747118e-08
1565.0,277.1394,1443.722,2.259483e-05,0.1706644,0.06140207,3.747122e-08
1566.0,277.143,1443.713,2.259484e-05,0.1706646,0.06140219,3.74713e-08
1567.0,277.1459,1443.708,2.259483e-05,0.1706649,0.06140233,3.747138e-08
1568.0,277.1499,1443.697,2.259484e-05,0.1706651,0.06140246,3.747148e-08
1569.0,277.1524,1443.694,2.259482e-05,0.1706653,0.06140259,3.747152e-08
1570.0,277.1559,1443.684,2.259483e-05,0.1706655,0.06140271,3.74716e-08
1571.0,277.1588,1443.68,2.259481e-05,0.1706658,0.06140285,3.747167e-08
1572.0,277.1616,1443.674,2.259481e-05,0.170666,0.06140296,3.747173e-08
1573.0,277.1656,1443.663,2.259482e-05,0.1706662,0.0614031,3.747183e-08
1574.0,277.1681,1443.66,2.259481e-05,0.1706664,0.06140323,3.747189e-08
1575.0,277.1717,1443.651,2.259481e-05,0.1706666,0.06140336,3.747198e-08
1576.0,277.1743,1443.647,2.259479e-05,0.1706669,0.06140349,3.747204e-08
1577.0,277.1771,1443.642,2.259479e-05,0.1706671,0.0614036,3.74721e-08
1578.0,277.1812,1443.63,2.259481e-05,0.1706673,0.06140375,3.747221e-08
1579.0,277.1838,1443.626,2.259479e-05,0.1706675,0.06140388,3.747226e-08
1580.0,277.1874,1443.617,2.259479e-05,0.1706678,0.06140401,3.747235e-08
1581.0,277.19,1443.614,2.259477e-05,0.170668,0.06140414,3.747241e-08
1582.0,277.1927,1443.609,2.259477e-05,0.1706682,0.06140425,3.747246e-08
1583.0,277.1966,1443.598,2.259478e-05,0.1706684,0.06140439,3.747258e-08
1584.0,277.1992,1443.595,2.259476e-05,0.1706687,0.06140452,3.747263e-08
1585.0,277.2017,1443.591,2.259475e-05,0.1706689,0.06140463,3.747268e-08
1586.0,277.2055,1443.58,2.259476e-05,0.1706691,0.06140478,3.747279e-08
1587.0,277.2081,1443.577,2.259474e-05,0.1706693,0.06140491,3.747285e-08
1588.0,277.2107,1443.573,2.259473e-05,0.1706695,0.06140502,3.74729e-08
1589.0,277.2146,1443.562,2.259474e-05,0.1706698,0.06140516,3.747302e-08
1590.0,277.2172,1443.559,2.259472e-05,0.17067,0.06140529,3.747307e-08
1591.0,277.2198,1443.555,2.259471e-05,0.1706702,0.0614054,3.747312e-08
1592.0,277.2236,1443.545,2.259472e-05,0.1706705,0.06140555,3.747323e-08
1593.0,277.2261,1443.542,2.25947e-05,0.1706707,0.06140568,3.747329e-08
1594.0,277.2287,1443.538,2.259469e-05,0.1706709,0.06140579,3.747334e-08
1595.0,277.2324,1443.528,2.25947e-05,0.1706711,0.06140593,3.747345e-08
1596.0,277.2349,1443.525,2.259468e-05,0.1706714,0.06140606,3.747351e-08
1597.0,277.2375,1443.521,2.259467e-05,0.1706716,0.06140617,3.747356e-08
1598.0,277.2412,1443.511,2.259467e-05,0.1706718,0.06140632,3.747367e-08
1599.0,277.2437,1443.509,2.259465e-05,0.170672,0.06140645,3.747373e-08
1600.0,277.2462,1443.505,2.259464e-05,0.1706722,0.06140655,3.747378e-08
1601.0,277.2499,1443.495,2.259465e-05,0.1706725,0.0614067,3.747389e-08
1602.0,277.2524,1443.493,2.259463e-05,0.1706727,0.06140683,3.747395e-08
1603.0,277.2549,1443.49,2.259462e-05,0.1706729,0.06140694,3.747399e-08
1604.0,277.2586,1443.48,2.259462e-05,0.1706732,0.06140708,3.747411e-08
1605.0,277.261,1443.478,2.25946e-05,0.1706734,0.06140721,3.747416e-08
1606.0,277.2634,1443.474,2.259459e-05,0.1706736,0.06140732,3.747421e-08
1607.0,277.2671,1443.465,2.25946e-05,0.1706738,0.06140747,3.747432e-08
1608.0,277.2695,1443.463,2.259457e-05,0.1706741,0.0614076,3.747438e-08
1609.0,277.2719,1443.46,2.259456e-05,0.1706743,0.0614077,3.747443e-08
1610.0,277.2755,1443.45,2.259457e-05,0.1706745,0.06140785,3.747454e-08
1611.0,277.2779,1443.448,2.259454e-05,0.1706747,0.06140798,3.74746e-08
1612.0,277.2803,1443.445,2.259453e-05,0.1706749,0.06140809,3.747464e-08
1613.0,277.2829,1443.441,2.259453e-05,0.1706751,0.06140821,3.747472e-08
1614.0,277.2866,1443.432,2.259453e-05,0.1706754,0.06140835,3.747483e-08
1615.0,277.2887,1443.431,2.259451e-05,0.1706756,0.06140848,3.747488e-08
1616.0,277.291,1443.428,2.259449e-05,0.1706758,0.06140859,3.747493e-08
1617.0,277.2937,1443.424,2.259449e-05,0.170676,0.06140872,3.7475e-08
1618.0,277.2973,1443.415,2.259449e-05,0.1706762,0.06140886,3.747511e-08
1619.0,277.2996,1443.413,2.259447e-05,0.1706765,0.06140899,3.747517e-08
1620.0,277.3019,1443.411,2.259445e-05,0.1706767,0.0614091,3.747522e-08
1621.0,277.3046,1443.406,2.259445e-05,0.1706769,0.06140922,3.747529e-08
1622.0,277.3082,1443.397,2.259445e-05,0.1706771,0.06140936,3.74754e-08
1623.0,277.3103,1443.397,2.259442e-05,0.1706774,0.0614095,3.747545e-08
1624.0,277.3125,1443.395,2.259441e-05,0.1706776,0.0614096,3.74755e-08
1625.0,277.3151,1443.391,2.25944e-05,0.1706778,0.06140973,3.747557e-08
1626.0,277.3186,1443.382,2.25944e-05,0.170678,0.06140987,3.747568e-08
1627.0,277.3208,1443.381,2.259437e-05,0.1706783,0.06141,3.747574e-08
1628.0,277.3231,1443.379,2.259436e-05,0.1706785,0.06141011,3.747578e-08
1629.0,277.3256,1443.375,2.259435e-05,0.1706787,0.06141023,3.747586e-08
1630.0,277.3291,1443.367,2.259436e-05,0.1706789,0.06141037,3.747596e-08
1631.0,277.3311,1443.367,2.259433e-05,0.1706791,0.0614105,3.747601e-08
1632.0,277.3333,1443.365,2.259431e-05,0.1706793,0.06141061,3.747606e-08
1633.0,277.3359,1443.362,2.25943e-05,0.1706796,0.06141073,3.747614e-08
1634.0,277.3383,1443.358,2.259429e-05,0.1706798,0.06141085,3.747621e-08
1635.0,277.3417,1443.35,2.259429e-05,0.17068,0.06141099,3.747631e-08
1636.0,277.3437,1443.35,2.259426e-05,0.1706802,0.06141113,3.747636e-08
1637.0,277.3459,1443.349,2.259425e-05,0.1706804,0.06141123,3.747641e-08
1638.0,277.3484,1443.345,2.259424e-05,0.1706806,0.06141136,3.747649e-08
1639.0,277.3509,1443.342,2.259423e-05,0.1706808,0.06141148,3.747656e-08
1640.0,277.3542,1443.334,2.259423e-05,0.1706811,0.06141162,3.747666e-08
1641.0,277.3561,1443.335,2.25942e-05,0.1706813,0.06141175,3.747671e-08
1642.0,277.3583,1443.333,2.259418e-05,0.1706815,0.06141186,3.747676e-08
1643.0,277.3607,1443.33,2.259417e-05,0.1706817,0.06141198,3.747683e-08
1644.0,277.3631,1443.327,2.259416e-05,0.1706819,0.0614121,3.74769e-08
1645.0,277.3654,1443.325,2.259415e-05,0.1706821,0.06141222,3.747697e-08
1646.0,277.3676,1443.324,2.259413e-05,0.1706824,0.06141234,3.747704e-08
1647.0,277.3698,1443.322,2.259412e-05,0.1706826,0.06141246,3.747711e-08
1648.0,277.3722,1443.319,2.25941e-05,0.1706828,0.06141259,3.747718e-08
1649.0,277.3745,1443.317,2.259409e-05,0.170683,0.06141271,3.747725e-08
1650.0,277.3769,1443.314,2.259408e-05,0.1706832,0.06141283,3.747732e-08
1651.0,277.3793,1443.311,2.259406e-05,0.1706834,0.06141296,3.747738e-08
1652.0,277.3816,1443.309,2.259405e-05,0.1706836,0.06141308,3.747745e-08
1653.0,277.3839,1443.307,2.259403e-05,0.1706838,0.0614132,3.747752e-08
1654.0,277.3862,1443.305,2.259401e-05,0.1706841,0.06141333,3.747759e-08
1655.0,277.3884,1443.303,2.2594e-05,0.1706843,0.06141345,3.747766e-08
1656.0,277.3907,1443.301,2.259398e-05,0.1706845,0.06141357,3.747772e-08
1657.0,277.3929,1443.299,2.259396e-05,0.1706847,0.0614137,3.747779e-08
1658.0,277.3952,1443.297,2.259395e-05,0.1706849,0.06141382,3.747786e-08
1659.0,277.3974,1443.295,2.259393e-05,0.1706851,0.06141394,3.747793e-08
1660.0,277.3997,1443.294,2.259391e-05,0.1706854,0.06141406,3.7478e-08
1661.0,277.4019,1443.292,2.25939e-05,0.1706856,0.06141419,3.747806e-08
1662.0,277.4041,1443.29,2.259388e-05,0.1706858,0.06141431,3.747813e-08
1663.0,277.4063,1443.289,2.259386e-05,0.170686,0.06141443,3.74782e-08
1664.0,277.4085,1443.287,2.259385e-05,0.1706862,0.06141455,3.747827e-08
1665.0,277.4107,1443.286,2.259383e-05,0.1706864,0.06141467,3.747833e-08
1666.0,277.4128,1443.284,2.259381e-05,0.1706866,0.06141479,3.74784e-08
1667.0,277.415,1443.283,2.259379e-05,0.1706869,0.06141492,3.747847e-08
1668.0,277.4171,1443.282,2.259378e-05,0.1706871,0.06141504,3.747854e-08
1669.0,277.4193,1443.281,2.259376e-05,0.1706873,0.06141516,3.74786e-08
1670.0,277.4214,1443.28,2.259374e-05,0.1706875,0.06141528,3.747867e-08
1671.0,277.4235,1443.278,2.259372e-05,0.1706877,0.0614154,3.747874e-08
1672.0,277.4256,1443.277,2.25937e-05,0.1706879,0.06141552,3.74788e-08
1673.0,277.4277,1443.276,2.259368e-05,0.1706881,0.06141565,3.747887e-08
1674.0,277.4298,1443.275,2.259367e-05,0.1706883,0.06141577,3.747894e-08
1675.0,277.4319,1443.274,2.259365e-05,0.1706886,0.06141589,3.7479e-08
1676.0,277.4339,1443.274,2.259363e-05,0.1706888,0.06141601,3.747907e-08
1677.0,277.436,1443.273,2.259361e-05,0.170689,0.06141613,3.747914e-08
1678.0,277.438,1443.272,2.259359e-05,0.1706892,0.06141625,3.74792e-08
1679.0,277.44,1443.271,2.259357e-05,0.1706894,0.06141637,3.747927e-08
1680.0,277.442,1443.271,2.259355e-05,0.1706896,0.0614165,3.747934e-08
1681.0,277.4441,1443.27,2.259353e-05,0.1706898,0.06141662,3.74794e-08
1682.0,277.446,1443.27,2.259351e-05,0.17069,0.06141674,3.747947e-08
1683.0,277.4481,1443.269,2.259349e-05,0.1706903,0.06141686,3.747954e-08
1684.0,277.45,1443.269,2.259347e-05,0.1706905,0.06141698,3.74796e-08
1685.0,277.452,1443.268,2.259345e-05,0.1706907,0.0614171,3.747967e-08
1686.0,277.4539,1443.268,2.259343e-05,0.1706909,0.06141722,3.747973e-08
1687.0,277.4559,1443.268,2.259341e-05,0.1706911,0.06141734,3.74798e-08
1688.0,277.4578,1443.268,2.259339e-05,0.1706913,0.06141746,3.747987e-08
1689.0,277.4598,1443.267,2.259337e-05,0.1706915,0.06141758,3.747993e-08
1690.0,277.4617,1443.268,2.259335e-05,0.1706917,0.0614177,3.748e-08
1691.0,277.4636,1443.267,2.259333e-05,0.1706919,0.06141782,3.748006e-08
1692.0,277.4655,1443.268,2.259331e-05,0.1706921,0.06141794,3.748013e-08
1693.0,277.4674,1443.267,2.259329e-05,0.1706924,0.06141806,3.74802e-08
1694.0,277.4692,1443.268,2.259327e-05,0.1706926,0.06141818,3.748026e-08
1695.0,277.4711,1443.267,2.259325e-05,0.1706928,0.0614183,3.748033e-08
1696.0,277.473,1443.268,2.259323e-05,0.170693,0.06141841,3.748039e-08
1697.0,277.4749,1443.268,2.25932e-05,0.1706932,0.06141853,3.748046e-08
1698.0,277.4767,1443.268,2.259318e-05,0.1706934,0.06141865,3.748052e-08
1699.0,277.4785,1443.268,2.259316e-05,0.1706936,0.06141877,3.748059e-08
1700.0,277.4803,1443.269,2.259314e-05,0.1706938,0.06141889,3.748065e-08
1701.0,277.4822,1443.269,2.259312e-05,0.170694,0.06141901,3.748072e-08
1702.0,277.484,1443.27,2.25931e-05,0.1706942,0.06141913,3.748078e-08
1703.0,277.4858,1443.27,2.259307e-05,0.1706944,0.06141925,3.748084e-08
1704.0,277.4876,1443.271,2.259305e-05,0.1706946,0.06141936,3.748091e-08
1705.0,277.4894,1443.271,2.259303e-05,0.1706948,0.06141948,3.748097e-08
1706.0,277.4911,1443.272,2.259301e-05,0.1706951,0.0614196,3.748104e-08
1707.0,277.4929,1443.272,2.259299e-05,0.1706953,0.06141972,3.74811e-08
1708.0,277.4946,1443.273,2.259296e-05,0.1706955,0.06141984,3.748117e-08
1709.0,277.4964,1443.274,2.259294e-05,0.1706957,0.06141995,3.748123e-08
1710.0,277.4981,1443.275,2.259292e-05,0.1706959,0.06142007,3.748129e-08
1711.0,277.4999,1443.275,2.25929e-05,0.1706961,0.06142019,3.748136e-08
1712.0,277.5016,1443.276,2.259287e-05,0.1706963,0.06142031,3.748142e-08
1713.0,277.5034,1443.277,2.259285e-05,0.1706965,0.06142042,3.748149e-08
1714.0,277.505,1443.278,2.259283e-05,0.1706967,0.06142054,3.748155e-08
1715.0,277.5068,1443.279,2.259281e-05,0.1706969,0.06142066,3.748161e-08
1716.0,277.5084,1443.28,2.259278e-05,0.1706971,0.06142078,3.748168e-08
1717.0,277.5102,1443.281,2.259276e-05,0.1706973,0.06142089,3.748174e-08
1718.0,277.5118,1443.282,2.259274e-05,0.1706975,0.06142101,3.74818e-08
1719.0,277.5135,1443.283,2.259271e-05,0.1706977,0.06142113,3.748187e-08
1720.0,277.5152,1443.284,2.259269e-05,0.1706979,0.06142124,3.748193e-08
1721.0,277.5169,1443.285,2.259267e-05,0.1706981,0.06142136,3.7482e-08
1722.0,277.5185,1443.287,2.259264e-05,0.1706983,0.06142147,3.748206e-08
1723.0,277.5202,1443.288,2.259262e-05,0.1706985,0.06142159,3.748212e-08
1724.0,277.5218,1443.289,2.25926e-05,0.1706987,0.06142171,3.748218e-08
1725.0,277.5234,1443.29,2.259257e-05,0.1706989,0.06142182,3.748225e-08
1726.0,277.525,1443.292,2.259255e-05,0.1706991,0.06142194,3.748231e-08
1727.0,277.5267,1443.293,2.259253e-05,0.1706994,0.06142205,3.748237e-08
1728.0,277.5283,1443.294,2.25925e-05,0.1706996,0.06142217,3.748243e-08
1729.0,277.5299,1443.295,2.259248e-05,0.1706998,0.06142229,3.74825e-08
1730.0,277.5315,1443.297,2.259246e-05,0.1707,0.0614224,3.748256e-08
1731.0,277.5331,1443.298,2.259243e-05,0.1707002,0.06142252,3.748262e-08
1732.0,277.5347,1443.3,2.259241e-05,0.1707004,0.06142263,3.748268e-08
1733.0,277.5363,1443.301,2.259238e-05,0.1707006,0.06142275,3.748275e-08
1734.0,277.5379,1443.303,2.259236e-05,0.1707008,0.06142286,3.748281e-08
1735.0,277.5395,1443.304,2.259234e-05,0.170701,0.06142298,3.748287e-08
1736.0,277.541,1443.306,2.259231e-05,0.1707012,0.06142309,3.748293e-08
1737.0,277.5426,1443.307,2.259229e-05,0.1707014,0.0614232,3.7483e-08
1738.0,277.5441,1443.309,2.259226e-05,0.1707016,0.06142332,3.748306e-08
1739.0,277.5457,1443.31,2.259224e-05,0.1707018,0.06142343,3.748312e-08
1740.0,277.5472,1443.312,2.259222e-05,0.170702,0.06142355,3.748318e-08
1741.0,277.5488,1443.314,2.259219e-05,0.1707022,0.06142366,3.748324e-08
1742.0,277.5503,1443.315,2.259217e-05,0.1707024,0.06142378,3.748331e-08
1743.0,277.5519,1443.317,2.259214e-05,0.1707026,0.06142389,3.748337e-08
1744.0,277.5534,1443.319,2.259212e-05,0.1707028,0.061424,3.748343e-08
1745.0,277.5549,1443.32,2.25921e-05,0.170703,0.06142412,3.748349e-08
1746.0,277.5564,1443.322,2.259207e-05,0.1707032,0.06142423,3.748355e-08
1747.0,277.558,1443.324,2.259205e-05,0.1707034,0.06142434,3.748361e-08
1748.0,277.5595,1443.326,2.259202e-05,0.1707036,0.06142446,3.748367e-08
1749.0,277.561,1443.327,2.2592e-05,0.1707038,0.06142457,3.748374e-08
1750.0,277.5625,1443.329,2.259197e-05,0.170704,0.06142468,3.74838e-08
1751.0,277.564,1443.331,2.259195e-05,0.1707041,0.0614248,3.748386e-08
1752.0,277.5655,1443.333,2.259193e-05,0.1707043,0.06142491,3.748392e-08
1753.0,277.567,1443.334,2.25919e-05,0.1707045,0.06142502,3.748398e-08
1754.0,277.5685,1443.336,2.259188e-05,0.1707047,0.06142513,3.748404e-08
1755.0,277.57,1443.338,2.259185e-05,0.1707049,0.06142525,3.74841e-08
1756.0,277.5714,1443.34,2.259183e-05,0.1707051,0.06142536,3.748416e-08
1757.0,277.5729,1443.342,2.25918e-05,0.1707053,0.06142547,3.748422e-08
1758.0,277.5744,1443.344,2.259178e-05,0.1707055,0.06142558,3.748428e-08
1759.0,277.5759,1443.345,2.259176e-05,0.1707057,0.06142569,3.748434e-08
1760.0,277.5773,1443.347,2.259173e-05,0.1707059,0.06142581,3.74844e-08
1761.0,277.5788,1443.349,2.259171e-05,0.1707061,0.06142592,3.748446e-08
1762.0,277.5802,1443.351,2.259168e-05,0.1707063,0.06142603,3.748452e-08
1763.0,277.5817,1443.353,2.259166e-05,0.1707065,0.06142614,3.748459e-08
1764.0,277.5832,1443.355,2.259163e-05,0.1707067,0.06142625,3.748464e-08
1765.0,277.5846,1443.357,2.259161e-05,0.1707069,0.06142636,3.748471e-08
1766.0,277.5861,1443.359,2.259159e-05,0.1707071,0.06142647,3.748476e-08
1767.0,277.5886,1443.355,2.259157e-05,0.1707073,0.0614266,3.748486e-08
1768.0,277.5896,1443.36,2.259153e-05,0.1707075,0.06142672,3.74849e-08
1769.0,277.591,1443.362,2.259151e-05,0.1707077,0.06142682,3.748495e-08
1770.0,277.5925,1443.363,2.259149e-05,0.1707079,0.06142693,3.748501e-08
1771.0,277.5938,1443.366,2.259146e-05,0.1707081,0.06142703,3.748506e-08
1772.0,277.5961,1443.363,2.259145e-05,0.1707083,0.06142716,3.748516e-08
1773.0,277.5969,1443.369,2.259141e-05,0.1707085,0.06142728,3.74852e-08
1774.0,277.5982,1443.372,2.259138e-05,0.1707087,0.06142737,3.748525e-08
1775.0,277.5997,1443.373,2.259136e-05,0.1707089,0.06142748,3.748531e-08
1776.0,277.6011,1443.375,2.259134e-05,0.1707091,0.06142759,3.748537e-08
1777.0,277.6035,1443.372,2.259133e-05,0.1707093,0.06142771,3.748546e-08
1778.0,277.6043,1443.378,2.259129e-05,0.1707095,0.06142783,3.74855e-08
1779.0,277.6056,1443.381,2.259126e-05,0.1707096,0.06142792,3.748555e-08
1780.0,277.6071,1443.382,2.259125e-05,0.1707098,0.06142803,3.748561e-08
1781.0,277.6094,1443.379,2.259123e-05,0.17071,0.06142815,3.74857e-08
1782.0,277.6103,1443.384,2.25912e-05,0.1707102,0.06142827,3.748574e-08
1783.0,277.6116,1443.387,2.259117e-05,0.1707104,0.06142836,3.748578e-08
1784.0,277.6129,1443.389,2.259115e-05,0.1707106,0.06142847,3.748584e-08
1785.0,277.6152,1443.386,2.259114e-05,0.1707108,0.06142859,3.748594e-08
1786.0,277.616,1443.392,2.25911e-05,0.170711,0.0614287,3.748597e-08
1787.0,277.6172,1443.395,2.259108e-05,0.1707112,0.0614288,3.748602e-08
1788.0,277.6187,1443.396,2.259106e-05,0.1707114,0.06142891,3.748608e-08
1789.0,277.6209,1443.393,2.259105e-05,0.1707116,0.06142903,3.748617e-08
1790.0,277.6219,1443.398,2.259101e-05,0.1707118,0.06142914,3.748621e-08
1791.0,277.6231,1443.401,2.259099e-05,0.1707119,0.06142923,3.748626e-08
1792.0,277.6244,1443.403,2.259097e-05,0.1707121,0.06142934,3.748631e-08
1793.0,277.6267,1443.4,2.259095e-05,0.1707123,0.06142946,3.748641e-08
1794.0,277.6275,1443.405,2.259091e-05,0.1707125,0.06142957,3.748644e-08
1795.0,277.6287,1443.408,2.259089e-05,0.1707127,0.06142967,3.748649e-08
1796.0,277.6311,1443.405,2.259088e-05,0.1707129,0.06142979,3.748659e-08
1797.0,277.632,1443.409,2.259085e-05,0.1707131,0.0614299,3.748662e-08
1798.0,277.6333,1443.412,2.259082e-05,0.1707133,0.06142999,3.748667e-08
1799.0,277.6356,1443.409,2.259082e-05,0.1707135,0.06143011,3.748676e-08
1800.0,277.6364,1443.414,2.259078e-05,0.1707137,0.06143022,3.74868e-08
